dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_cal_kalman,dax_n_imu,dax_n_cal
0.015,-0.0254575,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0348599,-0.148071,0,-2.75709e-05,0.000921195,0.000300184,4.78937e-05,0.00028157,4.8411e-06,0,2.43038e-05
0.015,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0346887,-0.147771,0,-0.0010067,0.000921195,-0.000627993,1.88095e-05,0.000214626,6.69442e-05,0.000979133,0.000928177
0.016,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0345198,-0.147475,0,-0.0010067,0.000921195,-0.000577718,-9.88739e-06,0.00015613,5.84964e-05,0,5.02747e-05
0.015,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0343741,-0.14722,0,-0.0010067,0.000921195,-0.000534359,-3.46387e-05,0.000104973,5.11569e-05,0,4.33587e-05
0.015,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0342394,-0.146984,0,-0.0010067,0.000921195,-0.000494249,-5.75334e-05,6.04049e-05,4.4568e-05,0,4.01102e-05
0.016,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0341064,-0.146751,0,-0.0010067,0.000921195,-0.000454674,-8.01231e-05,2.19351e-05,3.84698e-05,0,3.95756e-05
0.015,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0339918,-0.14655,0,-0.0010067,0.000921195,-0.00042055,-9.9604e-05,-1.12722e-05,3.32073e-05,0,3.41237e-05
0.015,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.0338857,-0.146364,0,-0.0010067,0.000921195,-0.000388971,-0.000117627,-3.97721e-05,2.84999e-05,0,3.15793e-05
0.016,-0.0244783,0.0058748,0.01,-0,-0.04,-0.15,0,-0.033781,-0.146181,0,-0.0010067,0.000921195,-0.000357822,-0.00013541,-6.39191e-05,2.4147e-05,0,3.1149e-05
0.015,-0.0244783,0.0058748,0,-0,-0.03,-0.15,0,-0.0338407,-0.146023,0,-0.0010067,-0.000777805,-0.000330951,-0.000125262,-8.43399e-05,2.04207e-05,0,2.68705e-05
0.015,-0.0244783,0.0058748,0,-0,-0.03,-0.15,0,-0.033896,-0.145876,0,-0.0010067,-0.000777805,-0.0003061,-0.000115874,-0.000101444,1.71045e-05,0,2.48514e-05
0.015,-0.0244783,0.0058748,0,-0,-0.03,-0.15,0,-0.0339471,-0.145741,0,-0.0010067,-0.000777805,-0.000283113,-0.000107192,-0.000115603,1.41584e-05,0,2.29869e-05
0.016,-0.0244783,0.0058748,0,-0.01,-0.03,-0.15,0,-0.0339975,-0.145768,0,-0.0010067,-0.000777805,-0.000287613,-9.86243e-05,-0.000129132,1.3529e-05,0,4.50015e-06
0.015,-0.0244783,0.0058748,0,-0,-0.03,-0.15,0,-0.034041,-0.14564,0,-0.0010067,-0.000777805,-0.000266014,-9.12352e-05,-0.000140065,1.09334e-05,0,2.15992e-05
0.016,-0.0244783,0.0058748,0,-0,-0.03,-0.15,0,-0.0340839,-0.145515,0,-0.0010067,-0.000777805,-0.000244694,-8.39443e-05,-0.000148602,8.53701e-06,0,2.13198e-05
0.015,-0.0244783,0.0058748,0.01,-0,-0.03,-0.15,0,-0.0339709,-0.145407,0,-0.0010067,-0.000777805,-0.000226315,-0.000103141,-0.000155133,6.53106e-06,0,1.83787e-05
0.016,-0.0254575,0.0058748,0.01,-0,-0.03,-0.15,0,-0.0338599,-0.145761,0,-2.75709e-05,-0.000777805,0.000692645,-0.000122014,-9.04937e-05,6.46394e-05,0.000979133,0.00091896
0.016,-0.0254575,0.0058748,0.01,-0,-0.03,-0.15,0,-0.0337577,-0.146087,0,-2.75709e-05,-0.000777805,0.000637284,-0.000139375,-3.45567e-05,5.5937e-05,0,5.53615e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0338195,-0.146368,0,-2.75709e-05,-0.000777805,0.000589535,-0.000128865,1.38579e-05,4.84146e-05,0,4.77489e-05
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0338802,-0.146645,0,-2.75709e-05,-0.000777805,0.000542408,-0.000118564,5.53114e-05,4.14535e-05,0,4.71268e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0339325,-0.146884,0,-2.75709e-05,-0.000777805,0.000501759,-0.00010968,9.07779e-05,3.54665e-05,0,4.06485e-05
0.016,-0.0244783,0.0058748,0,-0.01,-0.03,-0.15,0,-0.0339841,-0.146819,0,-0.0010067,-0.000777805,-0.000466334,-0.000100913,4.92973e-05,4.14807e-05,0.000979133,0.000968093
0.015,-0.0244783,0.0058748,0,-0.01,-0.03,-0.15,0,-0.0340286,-0.146763,0,-0.0010067,-0.000777805,-0.000456812,-9.33525e-05,1.13911e-05,3.79062e-05,0,9.52184e-06
0.016,-0.0244783,0.0058748,0,-0.01,-0.03,-0.15,0,-0.0340725,-0.146708,0,-0.0010067,-0.000777805,-0.000447415,-8.58917e-05,-2.31931e-05,3.45842e-05,0,9.39704e-06
0.015,-0.0244783,0.0058748,0,-0.01,-0.03,-0.15,0,-0.0341103,-0.14666,0,-0.0010067,-0.000777805,-0.000439312,-7.94581e-05,-5.47806e-05,3.15875e-05,0,8.10251e-06
0.016,-0.0244783,0.0058748,0,-0.01,-0.03,-0.15,0,-0.0341477,-0.146613,0,-0.0010067,-0.000777805,-0.000431318,-7.31093e-05,-8.35834e-05,2.88028e-05,0,7.99447e-06
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0341799,-0.146855,0,-2.75709e-05,-0.000777805,0.000506762,-6.7635e-05,-3.82185e-05,4.53649e-05,0.000979133,0.00093808
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0342117,-0.147093,0,-2.75709e-05,-0.000777805,0.000466257,-6.22324e-05,9.08795e-07,3.91273e-05,0,4.05051e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0342394,-0.1473,0,-2.5006e-05,-0.000778317,0.000433652,-5.81141e-05,3.48322e-05,3.39234e-05,2.56486e-06,3.26056e-05
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0342667,-0.147504,0,-2.5006e-05,-0.000778317,0.000398992,-5.34724e-05,6.37489e-05,2.89167e-05,0,3.46601e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0342903,-0.14768,0,-2.5006e-05,-0.000778317,0.000369104,-4.94695e-05,8.83681e-05,2.46193e-05,0,2.9888e-05
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0343135,-0.147854,0,-2.5006e-05,-0.000778317,0.000339609,-4.55198e-05,0.000109014,2.06458e-05,0,2.9495e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0343336,-0.148003,0,-2.5006e-05,-0.000778317,0.000314174,-4.2113e-05,0.00012627,1.72564e-05,0,2.54344e-05
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0343531,-0.14815,0,-2.75709e-05,-0.000777805,0.00028675,-3.82131e-05,0.000140216,1.39458e-05,2.56486e-06,2.74237e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0343699,-0.148276,0,-2.75709e-05,-0.000777805,0.000265276,-3.53544e-05,0.000151536,1.13197e-05,0,2.14744e-05
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0343865,-0.148401,0,-2.75709e-05,-0.000777805,0.000244094,-3.25348e-05,0.000160432,8.89589e-06,0,2.1182e-05
0.015,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.0344008,-0.148509,0,-2.75709e-05,-0.000777805,0.000225818,-3.01017e-05,0.000167293,6.86177e-06,0,1.82763e-05
0.016,-0.0254575,0.0058748,0,-0,-0.03,-0.15,0,-0.034415,-0.148615,0,-2.75709e-05,-0.000777805,0.000207789,-2.77027e-05,0.00017228,4.98616e-06,0,1.80285e-05
0.015,-0.0254575,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0345771,-0.148706,0,-2.75709e-05,0.000921195,0.000192232,-1.47149e-07,0.000175709,3.42945e-06,0,1.55568e-05
0.016,-0.0254575,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0347372,-0.148797,0,-2.75709e-05,0.000921195,0.000176892,2.704e-05,0.000177705,1.99626e-06,0,1.53407e-05
0.015,-0.0254575,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0348752,-0.148874,0,-2.75709e-05,0.000921195,0.000163658,5.04893e-05,0.000178529,8.23697e-07,0,1.32341e-05
0.015,-0.0254575,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0350029,-0.148947,0,-2.75709e-05,0.000921195,0.000151416,7.21803e-05,0.000178337,1.91794e-07,0,1.22413e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0349688,-0.149018,0,-2.75709e-05,0.000921195,0.000139335,6.63972e-05,0.000177212,1.12499e-06,0,1.20811e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0349395,-0.148497,0,-0.0010067,0.000921195,-0.000751289,6.141e-05,0.000107612,6.95998e-05,0.000979133,0.000890624
0.016,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0349105,-0.147983,0,-0.0010067,0.000921195,-0.000663972,5.64889e-05,4.95043e-05,5.81082e-05,0,8.73171e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0348855,-0.147539,0,-0.0010067,0.000921195,-0.000588657,5.22439e-05,1.17856e-06,4.83257e-05,0,7.53142e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0348609,-0.147723,0,-2.75709e-05,0.000921195,0.000359271,4.80562e-05,2.91163e-05,2.79377e-05,0.000979133,0.000947928
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0348382,-0.147892,0,-2.75709e-05,0.000921195,0.000330565,4.42038e-05,5.29195e-05,2.38032e-05,0,2.87052e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0348186,-0.148038,0,-2.75709e-05,0.000921195,0.000305803,4.08809e-05,7.31741e-05,2.02546e-05,0,2.4762e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347993,-0.148182,0,-2.75709e-05,0.000921195,0.000281377,3.76031e-05,9.01484e-05,1.69743e-05,0,2.44267e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347816,-0.148314,0,-2.75709e-05,0.000921195,0.000258904,3.45865e-05,0.000104217,1.40687e-05,0,2.24728e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347663,-0.148428,0,-2.75709e-05,0.000921195,0.000239519,3.19844e-05,0.000115817,1.15995e-05,0,1.93845e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347521,-0.148533,0,-2.75709e-05,0.000921195,0.000221591,2.95779e-05,0.000125228,9.4113e-06,0,1.7928e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.034739,-0.148631,0,-2.75709e-05,0.000921195,0.000205003,2.73525e-05,0.000132704,7.476e-06,0,1.65887e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347269,-0.148721,0,-2.75709e-05,0.000921195,0.000189658,2.52933e-05,0.000138473,5.76902e-06,0,1.53445e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0347153,-0.148349,0,-0.0010067,0.000921195,-0.000726262,2.33315e-05,7.33504e-05,6.51224e-05,0.000979133,0.00091592
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0347054,-0.148029,0,-0.0010067,0.000921195,-0.000671748,2.16407e-05,1.68911e-05,5.64594e-05,0,5.4514e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346956,-0.147712,0,-0.0010067,0.000921195,-0.000617957,1.99708e-05,-3.1552e-05,4.84431e-05,0,5.37913e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346867,-0.147439,0,-0.0010067,0.000921195,-0.000571577,1.84658e-05,-7.30967e-05,4.15446e-05,0,4.63799e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.034678,-0.14717,0,-0.0010067,0.000921195,-0.000525817,1.69799e-05,-0.000108262,3.5165e-05,0,4.57596e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346704,-0.146937,0,-0.0010067,0.000921195,-0.000486348,1.56984e-05,-0.000137967,2.97054e-05,0,3.94695e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346634,-0.146722,0,-0.0010067,0.000921195,-0.000449847,1.45147e-05,-0.000162814,2.48474e-05,0,3.65004e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.034657,-0.146524,0,-0.0010067,0.000921195,-0.000416074,1.34171e-05,-0.000183346,2.05313e-05,0,3.37735e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.034651,-0.146327,0,-0.0010067,0.000921195,-0.000382736,1.24052e-05,-0.00019989,1.65441e-05,0,3.33376e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346456,-0.146147,0,-0.0010067,0.000921195,-0.00035207,1.14744e-05,-0.000212925,1.30353e-05,0,3.06666e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346408,-0.145991,0,-0.0010067,0.000921195,-0.000325613,1.06706e-05,-0.000223016,1.00908e-05,0,2.6457e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346362,-0.145838,0,-0.0010067,0.000921195,-0.000299515,9.87761e-06,-0.000230392,7.37575e-06,0,2.60975e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0346315,-0.145696,0,-0.0010067,0.000921195,-0.000275521,9.0804e-06,-0.000235401,5.0087e-06,0,2.39946e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346274,-0.146007,0,-2.75709e-05,0.000921195,0.000650873,8.39075e-06,-0.000168763,6.66378e-05,0.000979133,0.000926394
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346237,-0.146294,0,-2.75709e-05,0.000921195,0.000602091,7.75512e-06,-0.00011045,5.83127e-05,0,4.87827e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.03462,-0.146577,0,-2.75709e-05,0.000921195,0.00055396,7.12555e-06,-5.98444e-05,5.06057e-05,0,4.81308e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346168,-0.146822,0,-2.75709e-05,0.000921195,0.000512451,6.58305e-06,-1.59101e-05,4.39342e-05,0,4.1509e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346138,-0.147048,0,-2.75709e-05,0.000921195,0.000474047,6.08061e-06,2.20469e-05,3.7957e-05,0,3.8404e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346109,-0.147271,0,-2.75709e-05,0.000921195,0.000436161,5.58607e-06,5.44747e-05,3.24278e-05,0,3.78862e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346082,-0.147476,0,-2.75709e-05,0.000921195,0.000401305,5.13019e-06,8.19841e-05,2.75095e-05,0,3.48557e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346059,-0.147653,0,-2.75709e-05,0.000921195,0.00037124,4.7381e-06,0.00010528,2.32959e-05,0,3.0065e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.034604,-0.147827,0,-2.75709e-05,0.000921195,0.000341594,4.42052e-06,0.000124683,1.94026e-05,0,2.96459e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346024,-0.147978,0,-2.75709e-05,0.000921195,0.000316022,4.14765e-06,0.000140772,1.6089e-05,0,2.55723e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346008,-0.148126,0,-2.75709e-05,0.000921195,0.000290796,3.87803e-06,0.0001538,1.30288e-05,0,2.52258e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0345995,-0.148254,0,-2.75709e-05,0.000921195,0.000269039,3.6452e-06,0.000164245,1.0445e-05,0,2.17576e-05
0.015,-0.0254575,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0347482,-0.148373,0,-2.75709e-05,0.000921195,0.000248905,2.89157e-05,0.000172409,8.1631e-06,0,2.01333e-05
0.015,-0.0244783,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0348858,-0.14805,0,-0.0010067,0.000921195,-0.00067541,5.229e-05,0.000108867,6.35414e-05,0.000979133,0.000924315
0.016,-0.0244783,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0350215,-0.147732,0,-0.0010067,0.000921195,-0.00062133,7.53524e-05,5.38442e-05,5.5023e-05,0,5.408e-05
0.015,-0.0244783,0.0058748,-0.01,-0,-0.04,-0.15,0,-0.0351386,-0.147457,0,-0.0010067,0.000921195,-0.00057468,9.5245e-05,6.18653e-06,4.76577e-05,0,4.66499e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0350941,-0.147186,0,-0.0010067,0.000921195,-0.00052866,8.76873e-05,-3.4657e-05,4.08435e-05,0,4.60204e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0350558,-0.146953,0,-0.0010067,0.000921195,-0.000488959,8.11671e-05,-6.96381e-05,3.49811e-05,0,3.97004e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0350203,-0.146737,0,-0.0010067,0.000921195,-0.000452241,7.51382e-05,-9.93866e-05,2.97485e-05,0,3.67183e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0349874,-0.146537,0,-0.0010067,0.000921195,-0.000418279,6.956e-05,-0.000124472,2.50856e-05,0,3.39616e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0349546,-0.146339,0,-0.0010067,0.000921195,-0.000384782,6.3987e-05,-0.000145249,2.0777e-05,0,3.34978e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0349263,-0.146169,0,-0.0010067,0.000921195,-0.000355892,5.91814e-05,-0.000162367,1.71178e-05,0,2.88896e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0348984,-0.146002,0,-0.0010067,0.000921195,-0.000327384,5.44381e-05,-0.000176105,1.37383e-05,0,2.85078e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0348744,-0.145857,0,-0.0010067,0.000921195,-0.000302801,5.03482e-05,-0.000186997,1.08921e-05,0,2.45832e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0348506,-0.145714,0,-0.0010067,0.000921195,-0.000278542,4.63123e-05,-0.000195263,8.26582e-06,0,2.42591e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0348301,-0.145591,0,-0.0010067,0.000921195,-0.000257622,4.28301e-05,-0.00020134,6.07652e-06,0,2.09194e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0348099,-0.14547,0,-0.0010067,0.000921195,-0.000236979,3.93954e-05,-0.000205398,4.05856e-06,0,2.06437e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0347925,-0.145365,0,-0.0010067,0.000921195,-0.000219174,3.64329e-05,-0.000207796,2.39757e-06,0,1.7805e-05
0.016,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0347753,-0.145261,0,-0.0010067,0.000921195,-0.000201607,3.35104e-05,-0.000208665,8.68997e-07,0,1.75666e-05
0.015,-0.0244783,0.0058748,0,-0,-0.04,-0.15,0,-0.0347604,-0.145172,0,-0.0010067,0.000921195,-0.000186455,3.09902e-05,-0.000208296,3.68687e-07,0,1.51526e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347467,-0.145522,0,-2.75709e-05,0.000921195,0.00073326,2.86582e-05,-0.000137167,7.11294e-05,0.000979133,0.000919715
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347332,-0.145867,0,-2.75709e-05,0.000921195,0.000674637,2.63574e-05,-7.54307e-05,6.1736e-05,0,5.8623e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347219,-0.146164,0,-2.75709e-05,0.000921195,0.000624089,2.44388e-05,-2.18257e-05,5.3605e-05,0,5.05485e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347114,-0.14644,0,-2.75709e-05,0.000921195,0.000577331,2.26633e-05,2.44949e-05,4.63206e-05,0,4.6758e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0347011,-0.146711,0,-2.75709e-05,0.000921195,0.000531197,2.09115e-05,6.40765e-05,3.95816e-05,0,4.6134e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0346916,-0.146961,0,-2.75709e-05,0.000921195,0.000488752,1.93007e-05,9.76633e-05,3.35869e-05,0,4.24441e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346831,-0.146594,0,-0.0010067,0.000921195,-0.000428084,1.78455e-05,5.83785e-05,3.92849e-05,0.000979133,0.000916837
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346755,-0.146255,0,-0.0010067,0.000921195,-0.000370447,1.65645e-05,2.62216e-05,3.21569e-05,0,5.76377e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346685,-0.145941,0,-0.0010067,0.000921195,-0.00031713,1.53789e-05,3.7254e-07,2.5849e-05,0,5.33164e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346621,-0.145651,0,-0.0010067,0.000921195,-0.000267815,1.42823e-05,-1.99081e-05,2.02806e-05,0,4.93154e-05
0.016,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346557,-0.145365,0,-0.0010067,0.000921195,-0.000219155,1.3201e-05,-3.5052e-05,1.51439e-05,0,4.86597e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346502,-0.145118,0,-0.0010067,0.000921195,-0.000177184,1.22674e-05,-4.59259e-05,1.08739e-05,0,4.1971e-05
0.015,-0.0244783,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346451,-0.144889,0,-0.0010067,0.000921195,-0.000138367,1.1404e-05,-5.3065e-05,7.13916e-06,0,3.88175e-05
0.016,-0.0254575,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346401,-0.145125,0,-2.75709e-05,0.000921195,0.00080074,1.05528e-05,1.25538e-05,6.56188e-05,0.000979133,0.000939107
0.016,-0.0254575,0.0058748,0,0.01,-0.04,-0.15,0,-0.0346355,-0.145341,0,-2.75709e-05,0.000921195,0.000763917,9.76957e-06,7.08249e-05,5.82711e-05,0,3.68226e-05
0.015,-0.0254575,0.00685394,0,0.01,-0.04,-0.15,0,-0.0350638,-0.145528,0,-2.75727e-05,-5.79385e-05,0.000732159,-0.000896607,0.000122639,5.1814e-05,1.86265e-09,3.17581e-05
0.016,-0.0254575,0.00685394,0,0.01,-0.04,-0.15,0,-0.0354863,-0.145713,0,-2.75727e-05,-5.79385e-05,0.00070082,-0.00082482,0.000168468,4.58293e-05,0,3.1339e-05
0.015,-0.0254575,0.00685394,0,0.01,-0.04,-0.15,0,-0.0358507,-0.145872,0,-2.75727e-05,-5.79385e-05,0.000673797,-0.000762903,0.000209053,4.05848e-05,0,2.70233e-05
0.016,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0357492,-0.146189,0,-2.75709e-05,0.000921195,0.000619942,0.000198992,0.000242686,3.36331e-05,1.86265e-09,5.38547e-05
0.015,-0.0254575,0.0058748,0,-0,-0.04,-0.15,0,-0.0356618,-0.146462,0,-2.75709e-05,0.000921195,0.000573495,0.000184127,0.000270413,2.77271e-05,0,4.64469e-05
0.015,-0.0254575,0.0058748,0,0.01,-0.04,-0.15,0,-0.0355808,-0.146565,0,-2.75709e-05,0.000921195,0.00055602,0.000170374,0.000294868,2.44546e-05,0,1.74753e-05
0.016,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.15,0,-0.0353409,-0.146667,0,-2.75709e-05,0.000921195,0.000538774,0.000129622,0.000316291,2.1423e-05,0,1.72462e-05
0.015,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.15,0,-0.0351343,-0.146755,0,-2.50079e-05,0.000920511,0.00052622,9.39155e-05,0.00033525,1.89595e-05,2.563e-06,1.25542e-05
0.016,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.15,0,-0.0349301,-0.146843,0,-2.50079e-05,0.000920511,0.000511339,5.9213e-05,0.000351735,1.64852e-05,0,1.48807e-05
0.015,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.15,0,-0.0347539,-0.146918,0,-2.50079e-05,0.000920511,0.000498503,2.92822e-05,0.000366073,1.43373e-05,0,1.28355e-05
0.016,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.15,0,-0.03458,-0.146993,0,-2.50079e-05,0.000920511,0.000485841,-2.5006e-07,0.000378422,1.23496e-05,0,1.26623e-05
0.015,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.15,0,-0.0344298,-0.147056,0,-2.75709e-05,0.000921195,0.000472598,-2.51774e-05,0.000388875,1.04531e-05,2.563e-06,1.32434e-05
0.016,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.14,0,-0.0342816,-0.147118,0,0.00167143,0.000921195,0.000462009,-5.03543e-05,0.000397766,8.89073e-06,0.001699,1.05891e-05
0.015,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.14,0,-0.0341538,-0.147172,0,0.00167143,0.000921195,0.000452876,-7.20704e-05,0.000405314,7.54744e-06,0,9.13255e-06
0.016,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.14,0,-0.0340277,-0.147225,0,0.00167143,0.000921195,0.000443861,-9.34964e-05,0.000411619,6.30523e-06,0,9.0152e-06
0.015,-0.0254575,0.0058748,0.01,0.01,-0.04,-0.14,0,-0.0339189,-0.147271,0,0.00167143,0.000921195,0.000436092,-0.000111976,0.000416863,5.24404e-06,0,7.76909e-06
0.016,-0.0254575,0.0058748,0.01,0.01,-0.03,-0.14,0,-0.0338112,-0.147316,0,0.00167143,-0.000777805,0.000428408,-0.000130281,0.000421125,4.26234e-06,0,7.68341e-06
0.015,-0.0244783,0.0058748,0.01,0.01,-0.03,-0.14,0,-0.0337183,-0.146923,0,0.000692302,-0.000777805,-0.000483917,-0.000146068,0.000354859,6.62664e-05,0.000979131,0.000912325
0.015,-0.0244783,0.0058748,0.01,0.01,-0.03,-0.14,0,-0.0336323,-0.146559,0,0.000692302,-0.000777805,-0.00042212,-0.00016067,0.000297877,5.69814e-05,0,6.1797e-05
0.016,-0.0244783,0.0058748,0,0.01,-0.03,-0.14,0,-0.0337075,-0.1462,0,0.000692302,-0.000777805,-0.000361154,-0.000147895,0.000249483,4.83942e-05,0,6.09662e-05
