dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_imu,dax_n_cal,
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.225806,-0.203668,0,0.000285883,-0.000894893,-0.000337332,-0.0001822,-0.000148288,0,2.93814E-05,1.77E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.225875,-0.203519,0,0.000285883,-0.000894893,-0.000311989,-0.000193968,-0.000162804,0,2.53431E-05,1.4516E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225783,-0.203371,0,0.000285883,-0.000894893,-0.000286978,-0.0001784,-0.00017438,0,2.50116E-05,1.1576E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225704,-0.203244,0,0.000285883,-0.000894893,-0.000265412,-0.000164967,-0.000183483,0,2.15657E-05,9.10300000000002E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225631,-0.203127,0,0.000285883,-0.000894893,-0.000245463,-0.000152547,-0.000190405,0,1.99489E-05,6.922E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225564,-0.203018,0,0.000285883,-0.000894893,-0.000227012,-0.000141054,-0.000195412,0,1.84514E-05,5.00699999999999E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225501,-0.202918,0,0.000285883,-0.000894893,-0.000209939,-0.000130422,-0.000198741,0,1.7073E-05,3.32899999999999E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225443,-0.203257,0,0.00126501,-0.000894893,0.000711542,-0.000120595,-0.000130912,0.000979125,0.00092148,6.7829E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225386,-0.203592,0,0.00126501,-0.000894893,0.000654675,-0.000110898,-7.21063E-05,0,-5.68666E-05,5.88057E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225337,-0.203881,0,0.00126501,-0.000894893,0.00060562,-0.000102527,-2.11067E-05,0,-4.90546E-05,5.09996E-05
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.225448,-0.203704,0,0.000285883,-0.000894893,-0.00034358,-0.000121456,-4.66492E-05,-0.000979125,-0.0009492,2.55425E-05
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.225551,-0.203542,0,0.000285883,-0.000894893,-0.000316046,-0.000138868,-6.8309E-05,0,2.75336E-05,2.16598E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225489,-0.203403,0,0.000285883,-0.000894893,-0.000292297,-0.000128407,-8.66429E-05,0,2.37487E-05,1.83339E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225428,-0.203265,0,0.000285883,-0.000894893,-0.000268865,-0.000118084,-0.000101902,0,2.34321E-05,1.52591E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225376,-0.203578,0,0.00126501,-0.000894893,0.000657037,-0.000109181,-4.48508E-05,0.000979125,0.000925902,5.70512E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.225785,-0.203887,0,0.001265,8.42288E-05,0.00060451,0.000800408,4.24542E-06,-1.11759E-08,-5.25266E-05,4.909622E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.226138,-0.204154,0,0.001265,8.42288E-05,0.000559215,0.000740431,4.64857E-05,0,-4.52958E-05,4.224028E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.226465,-0.2044,0,0.001265,8.42288E-05,0.00051732,0.000684951,8.26E-05,0,-4.18946E-05,3.61143E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226326,-0.204643,0,0.00126501,-0.000894893,0.000475999,-0.000270586,0.000113051,1.11759E-08,-4.13209E-05,3.0451E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226206,-0.204853,0,0.00126501,-0.000894893,0.000440344,-0.000250246,0.000138661,0,-3.56548E-05,2.561E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.226095,-0.204615,0,0.000285883,-0.000894893,-0.000498328,-0.000231422,9.02724E-05,-0.000979125,-0.000938673,4.83886E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225993,-0.204395,0,0.000285883,-0.000894893,-0.000460912,-0.000214018,4.80869E-05,0,3.74168E-05,4.21855E-05
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.2,0,0.225898,-0.204041,0,0.000285883,-0.000894893,-0.000400808,-0.000197913,1.34269E-05,0,6.01038E-05,3.466E-05
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.2,0,0.22581,-0.203714,0,0.000285883,-0.000894893,-0.000345219,-0.000183016,-1.45696E-05,0,5.55888E-05,2.79965E-05
0.016,-0.0342697,-0.0381862,0,0.01,0.23,-0.2,0,0.225724,-0.203391,0,0.000285883,-0.000894893,-0.000290368,-0.00016832,-3.64153E-05,0,5.48512E-05,2.18457E-05
0.015,-0.0342697,-0.0381862,0.01,0.01,0.23,-0.2,0,0.225799,-0.203113,0,0.000285883,-0.000894893,-0.00024306,-0.000181131,-5.31121E-05,0,4.73075E-05,1.66968E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.225869,-0.203005,0,0.000285883,-0.000894893,-0.000224784,-0.000192981,-6.72467E-05,0,1.82763E-05,1.41346E-05
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.225938,-0.202899,0,0.000285883,-0.000894893,-0.000206754,-0.000204671,-7.90132E-05,0,1.80304E-05,1.17665E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225847,-0.202808,0,0.000285883,-0.000894893,-0.000191204,-0.000189271,-8.87643E-05,0,1.55494E-05,9.75109999999999E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225763,-0.203155,0,0.00126501,-0.000894893,0.000728883,-0.000175025,-2.70318E-05,0.000979125,0.000920087,6.17325E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225686,-0.203477,0,0.00126501,-0.000894893,0.000674263,-0.000161845,2.62606E-05,0,-5.46202E-05,5.32924E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225611,-0.203334,0,0.000289295,-0.000890967,-0.000277232,-0.000145294,2.67245E-06,-0.000975713,-0.000951495,2.358815E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225545,-0.20321,0,0.000285883,-0.000894893,-0.000259604,-0.000137907,-1.79342E-05,-3.41237E-06,1.76281E-05,2.060665E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225484,-0.203095,0,0.000285883,-0.000894893,-0.000240091,-0.00012752,-3.56177E-05,0,1.95131E-05,1.76835E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225424,-0.202982,0,0.000285883,-0.000894893,-0.000220839,-0.000117265,-5.05978E-05,0,1.92523E-05,1.49801E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225371,-0.202884,0,0.000285883,-0.000894893,-0.000204228,-0.000108421,-6.32626E-05,0,1.66111E-05,1.26648E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225325,-0.202795,0,0.000289295,-0.000890967,-0.000185661,-9.66787E-05,-7.36197E-05,3.41237E-06,1.85668E-05,1.03571E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225282,-0.202713,0,0.000289295,-0.000890967,-0.000171695,-8.93734E-05,-8.21813E-05,0,1.39661E-05,8.5616E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225242,-0.202637,0,0.000289295,-0.000890967,-0.000158772,-8.26232E-05,-8.91504E-05,0,1.2923E-05,6.96909999999999E-06
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225203,-0.202562,0,0.000289295,-0.000890967,-0.00014602,-7.59624E-05,-9.46492E-05,0,1.27517E-05,5.4988E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225169,-0.202497,0,0.000289295,-0.000890967,-0.000135034,-7.02217E-05,-9.89144E-05,0,1.09859E-05,4.2652E-06
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225136,-0.202434,0,0.000289295,-0.000890967,-0.000124179,-6.45481E-05,-0.00010204,0,1.08555E-05,3.12560000000001E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225105,-0.202377,0,0.000285883,-0.000894893,-0.000118021,-6.32145E-05,-0.000104467,-3.41237E-06,6.1579E-06,2.427E-06
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225075,-0.202321,0,0.000285883,-0.000894893,-0.000108533,-5.80959E-05,-0.000105986,0,9.48831E-06,1.51900000000001E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225049,-0.202273,0,0.000285883,-0.000894893,-0.000100344,-5.36963E-05,-0.00010676,0,8.18819E-06,7.7399999999999E-07
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225025,-0.202228,0,0.000285883,-0.000894893,-9.27746E-05,-4.96134E-05,-0.000106887,0,7.56979E-06,1.27000000000007E-07
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225003,-0.202187,0,0.000285883,-0.000894893,-8.57711E-05,-4.58434E-05,-0.000106457,0,7.00355E-06,4.30000000000008E-07
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.224983,-0.202149,0,0.000285883,-0.000894893,-7.92928E-05,-4.23566E-05,-0.000105546,0,6.47828E-06,9.10999999999992E-07
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.224962,-0.202572,0,0.00126501,-0.000894893,0.000827894,-3.89144E-05,-3.48778E-05,0.000979125,0.000907186,7.06682E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.224945,-0.202938,0,0.00126501,-0.000894893,0.000765845,-3.59416E-05,2.61637E-05,0,-6.20484E-05,6.10415E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.224928,-0.203298,0,0.00126501,-0.000894893,0.000704627,-3.30135E-05,7.82997E-05,0,-6.12177E-05,5.2136E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.224912,-0.203629,0,0.00126501,-0.000894893,0.000648309,-3.03239E-05,0.000122515,0,-5.63189E-05,4.42153E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.224898,-0.203915,0,0.00126501,-0.000894893,0.000599731,-2.79993E-05,0.000159947,0,-4.85778E-05,3.7432E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.224885,-0.204197,0,0.00126501,-0.000894893,0.000551809,-2.57008E-05,0.00019111,0,-4.79221E-05,3.1163E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.225305,-0.204441,0,0.001265,8.42288E-05,0.000510454,0.000881974,0.000216937,-1.11759E-08,-4.13544E-05,2.5827E-05
0.015,-0.0352488,-0.0391654,0.01,0,0.23,-0.2,0,0.225844,-0.204666,0,0.001265,8.42288E-05,0.000472218,0.000790391,0.000238034,0,-3.82364E-05,2.1097E-05
0.015,-0.0352488,-0.0391654,0.01,0,0.23,-0.2,0,0.226343,-0.204874,0,0.001265,8.42288E-05,0.000436846,0.000705678,0.000254945,0,-3.53716E-05,1.6911E-05
0.016,-0.0352488,-0.0391654,0.01,0,0.23,-0.2,0,0.226835,-0.205079,0,0.001265,8.42288E-05,0.000401948,0.00062209,0.000267992,0,-3.48985E-05,1.3047E-05
0.015,-0.0342697,-0.0391654,0,0,0.23,-0.2,0,0.227109,-0.204824,0,0.000285871,8.42288E-05,-0.000533845,0.00057549,0.000208115,-0.000979125,-0.000935793,5.9877E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.22693,-0.204589,0,0.000285883,-0.000894893,-0.000493851,-0.000373226,0.000155419,1.11759E-08,3.99947E-05,5.2696E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.226764,-0.204371,0,0.000285883,-0.000894893,-0.000456877,-0.0003451,0.000109182,0,3.69735E-05,4.6237E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.226601,-0.204156,0,0.000285883,-0.000894893,-0.000420384,-0.000317331,6.89273E-05,0,3.64929E-05,4.02547E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.22646,-0.204403,0,0.00126501,-0.000894893,0.00051678,-0.000293385,0.000103555,0.000979125,0.000937164,3.46277E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226322,-0.204646,0,0.00126501,-0.000894893,0.000475485,-0.000269864,0.00013262,0,-4.12948E-05,2.9065E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226194,-0.20487,0,0.00126501,-0.000894893,0.000437498,-0.00024822,0.000156759,0,-3.79868E-05,2.4139E-05
0.015,-0.0352488,-0.0381862,0,0.01,0.23,-0.2,0,0.226084,-0.204913,0,0.00126501,-0.000894893,0.000430219,-0.000229556,0.000178671,0,-7.27922E-06,2.1912E-05
0.016,-0.0352488,-0.0381862,0,0.01,0.23,-0.2,0,0.225976,-0.204955,0,0.00126501,-0.000894893,0.00042304,-0.000211131,0.000198515,0,-7.17863E-06,1.9844E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225883,-0.204709,0,0.000285883,-0.000894893,-0.000514336,-0.000195254,0.000144851,-0.000979125,-0.000937376,5.3664E-05
0.016,-0.0342697,-0.0391654,0,0,0.23,-0.2,0,0.226253,-0.204469,0,0.000289284,8.81553E-05,-0.000469938,0.00072477,9.82855E-05,3.40119E-06,4.4398E-05,4.65655E-05
0.015,-0.0342697,-0.0391654,0,0,0.23,-0.2,0,0.226573,-0.204261,0,0.000289284,8.81553E-05,-0.000434652,0.000670463,5.76326E-05,0,3.52859E-05,4.06529E-05
0.015,-0.0342697,-0.0391654,0,0,0.23,-0.2,0,0.226868,-0.204069,0,0.000289284,8.81553E-05,-0.000402104,0.000620317,2.22783E-05,0,3.25479E-05,3.53543E-05
0.015,-0.0342697,-0.0391654,0,0,0.23,-0.2,0,0.227141,-0.203892,0,0.000289284,8.81553E-05,-0.000372004,0.000573937,-8.32748E-06,0,3.01003E-05,3.060578E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226961,-0.204161,0,0.00126842,-0.000890967,0.000561543,-0.000374664,3.50136E-05,0.000979137,0.000933547,4.334108E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226784,-0.204425,0,0.00126842,-0.000890967,0.00051656,-0.000344533,7.19156E-05,0,-4.49829E-05,3.6902E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226619,-0.204667,0,0.00126501,-0.000894893,0.000471968,-0.000320382,0.000102848,-3.41237E-06,-4.45917E-05,3.09324E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226477,-0.204876,0,0.00126501,-0.000894893,0.000436515,-0.000296205,0.000128924,0,-3.54536E-05,2.6076E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226345,-0.205069,0,0.00126501,-0.000894893,0.000403717,-0.000273861,0.000150677,0,-3.27975E-05,2.1753E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226223,-0.205247,0,0.00126501,-0.000894893,0.000373386,-0.000253174,0.000168595,0,-3.03313E-05,1.7918E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.22611,-0.20541,0,0.00126159,-0.000898827,0.000342179,-0.000237714,0.000182871,-3.41982E-06,-3.12068E-05,1.4276E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226004,-0.205561,0,0.00126159,-0.000898827,0.000316564,-0.000219841,0.000194186,0,-2.56151E-05,1.1315E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225907,-0.205701,0,0.00126159,-0.000898827,0.000292867,-0.000203304,0.00020289,0,-2.36966E-05,8.704E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225811,-0.205838,0,0.00126159,-0.000898827,0.000269484,-0.000186991,0.000209186,0,-2.33836E-05,6.29600000000001E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.2,0,0.225878,-0.205957,0,0.00126159,-0.000898827,0.000249319,-0.000198405,0.000213486,0,-2.0165E-05,4.3E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.2,0,0.225942,-0.206068,0,0.00126501,-0.000894893,0.00023393,-0.000205379,0.000216296,3.41982E-06,-1.53892E-05,2.81000000000001E-06
0.016,-0.0352488,-0.0381862,0.01,0,0.23,-0.2,0,0.226005,-0.206178,0,0.00126501,-0.000894893,0.000215262,-0.000216085,0.000217465,0,-1.86674E-05,1.169E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.2,0,0.226059,-0.206273,0,0.00126501,-0.000894893,0.000199161,-0.00022532,0.000217303,0,-1.61007E-05,1.62000000000003E-07
0.016,-0.0352488,-0.0381862,0.01,0,0.23,-0.2,0,0.226113,-0.206366,0,0.00126501,-0.000894893,0.000183281,-0.000234425,0.00021592,0,-1.58809E-05,1.38300000000001E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.2,0,0.226159,-0.206447,0,0.00126501,-0.000894893,0.000169579,-0.000242282,0.000213566,0,-1.37016E-05,2.35399999999998E-06
0.015,-0.0352488,-0.0381862,0.01,0.01,0.23,-0.2,0,0.226202,-0.206371,0,0.00126501,-0.000894893,0.000182394,-0.00024955,0.00021235,0,1.2815E-05,1.21600000000001E-06
0.015,-0.0342697,-0.0381862,0.01,0.01,0.23,-0.2,0,0.226242,-0.205869,0,0.000285883,-0.000894893,-0.000711452,-0.000256278,0.000142423,-0.000979125,-0.000893846,6.9927E-05
0.016,-0.0342697,-0.0381862,0.01,0.01,0.23,-0.2,0,0.226281,-0.205374,0,0.000285883,-0.000894893,-0.000627302,-0.000262905,8.37731E-05,0,8.41506E-05,5.86499E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226314,-0.205098,0,0.000285883,-0.000894893,-0.000580315,-0.00026853,3.2769E-05,0,4.69871E-05,5.10041E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226344,-0.204842,0,0.000285883,-0.000894893,-0.000536844,-0.000273734,-1.13815E-05,0,4.34704E-05,4.41505E-05
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226375,-0.204589,0,0.000285883,-0.000894893,-0.000493962,-0.000278875,-4.91917E-05,0,4.28818E-05,3.78102E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226401,-0.204372,0,0.000285883,-0.000894893,-0.000456963,-0.000283308,-8.15473E-05,0,3.69996E-05,3.23556E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226425,-0.20417,0,0.000285883,-0.000894893,-0.000422753,-0.000287406,-0.000109036,0,3.42093E-05,2.74887E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226448,-0.203984,0,0.000285883,-0.000894893,-0.000390995,-0.000291292,-0.000132178,0,3.17581E-05,2.3142E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226469,-0.203811,0,0.000285883,-0.000894893,-0.000361629,-0.000294883,-0.000151455,0,2.93665E-05,1.9277E-05
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.22649,-0.20364,0,0.000285883,-0.000894893,-0.00033265,-0.000298422,-0.000167162,0,2.8979E-05,1.5707E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.226349,-0.203483,0,0.000285883,-0.000894893,-0.000305992,-0.000274494,-0.000179721,0,2.66582E-05,1.2559E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226377,-0.203348,0,0.000285883,-0.000894893,-0.000282999,-0.000279348,-0.00018963,0,2.29925E-05,9.909E-06
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226406,-0.203224,0,0.000289295,-0.000890967,-0.000258517,-0.000280257,-0.000196956,3.41237E-06,2.44826E-05,7.32599999999999E-06
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226432,-0.20311,0,0.000289295,-0.000890967,-0.000239085,-0.000284676,-0.000202265,0,1.94311E-05,5.309E-06
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.226457,-0.202997,0,0.000289295,-0.000890967,-0.000219915,-0.000289034,-0.000205715,0,1.91703E-05,3.45E-06
0.015,-0.0342697,-0.0391654,0.01,0,0.23,-0.2,0,0.226911,-0.2029,0,0.000289284,8.81553E-05,-0.000203386,0.0006129,-0.000207637,-1.11759E-08,1.65291E-05,1.92200000000001E-06
0.015,-0.0342697,-0.0391654,0.01,0,0.23,-0.2,0,0.227332,-0.20281,0,0.000289284,8.81553E-05,-0.000188094,0.000541501,-0.000208232,0,1.52923E-05,5.9499999999999E-07
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.227285,-0.202721,0,0.000289295,-0.000890967,-0.000172984,-0.000429742,-0.000207604,1.11759E-08,1.51098E-05,6.27999999999995E-07
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.227245,-0.202644,0,0.000289295,-0.000890967,-0.000159964,-0.000422947,-0.000206,0,1.30199E-05,1.60400000000002E-06
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.227208,-0.202573,0,0.000289295,-0.000890967,-0.00014792,-0.000416666,-0.00020356,0,1.20439E-05,2.43999999999998E-06
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.22717,-0.202502,0,0.000285883,-0.000894893,-0.000139225,-0.000414036,-0.000200602,-3.41237E-06,8.69483E-06,2.95800000000001E-06
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.2,0,0.227137,-0.20244,0,0.000285883,-0.000894893,-0.000128739,-0.000408418,-0.000197023,0,1.04867E-05,3.579E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226956,-0.202815,0,0.00126501,-0.000894893,0.000786658,-0.000377744,-0.00012323,0.000979125,0.000915397,7.3793E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226778,-0.203185,0,0.00126501,-0.000894893,0.000723779,-0.000347465,-5.93368E-05,0,-6.28792E-05,6.38932E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226614,-0.203526,0,0.00126501,-0.000894893,0.000665925,-0.000319619,-4.2802E-06,0,-5.78538E-05,5.50566E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226473,-0.203819,0,0.00126501,-0.000894893,0.000616025,-0.000295594,4.3155E-05,0,-4.99003E-05,4.74352E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226334,-0.204109,0,0.00126501,-0.000894893,0.000566795,-0.000271894,8.35408E-05,0,-4.92297E-05,4.03858E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226213,-0.204359,0,0.00126501,-0.000894893,0.000524335,-0.000251453,0.00011788,0,-4.24609E-05,3.43392E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.226102,-0.20459,0,0.00126501,-0.000894893,0.000485055,-0.000232544,0.00014683,0,-3.92795E-05,2.895E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225999,-0.204804,0,0.00126501,-0.000894893,0.000448719,-0.000215054,0.000170985,0,-3.63365E-05,2.4155E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225897,-0.205015,0,0.00126501,-0.000894893,0.00041287,-0.000197791,0.000190712,0,-3.58485E-05,1.9727E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225804,-0.205209,0,0.00126501,-0.000894893,0.000379886,-0.000181913,0.000206534,0,-3.29837E-05,1.5822E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225723,-0.205376,0,0.00126501,-0.000894893,0.000351444,-0.000168219,0.000219067,0,-2.84426E-05,1.2533E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225648,-0.205532,0,0.00126501,-0.000894893,0.000325032,-0.000155468,0.000228693,0,-2.64123E-05,9.62600000000002E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225574,-0.205685,0,0.00126501,-0.000894893,0.000298969,-0.000142876,0.000235638,0,-2.60621E-05,6.94499999999998E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.22551,-0.205385,0,0.000285883,-0.000894893,-0.000629202,-0.000132013,0.000170667,-0.000979125,-0.000928171,6.4971E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225447,-0.20509,0,0.000285883,-0.000894893,-0.000578925,-0.000121303,0.000114021,0,5.02765E-05,5.6646E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225393,-0.204834,0,0.000285883,-0.000894893,-0.000535563,-0.000112068,6.46006E-05,0,4.33624E-05,4.94204E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225344,-0.2046,0,0.000289295,-0.000890967,-0.000492215,-9.99644E-05,2.19107E-05,3.41237E-06,4.33475E-05,4.26899E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225299,-0.204383,0,0.000289295,-0.000890967,-0.000455353,-9.23239E-05,-1.50066E-05,0,3.68617E-05,3.69173E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.2,0,0.225258,-0.204182,0,0.000289295,-0.000890967,-0.00042126,-8.5257E-05,-4.67587E-05,0,3.40939E-05,3.17521E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.2,0,0.225217,-0.204445,0,0.00126842,-0.000890967,0.000513181,-7.82907E-05,-4.41431E-06,0.000979125,0.000934441,4.234439E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.225612,-0.20467,0,0.001265,8.42288E-05,0.000471499,0.000829775,3.18157E-05,-3.42354E-06,-4.16823E-05,3.623001E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.226003,-0.204892,0,0.001265,8.42288E-05,0.000433832,0.000763439,6.26578E-05,0,-3.76664E-05,3.08421E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.226362,-0.205095,0,0.001265,8.42288E-05,0.000399172,0.000702418,8.87116E-05,0,-3.46601E-05,2.60538E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.2,0,0.226672,-0.205271,0,0.001265,8.42288E-05,0.000369277,0.000649784,0.000110671,0,-2.98955E-05,2.19594E-05
0.015,-0.0342697,-0.0391654,0,0,0.23,-0.2,0,0.226958,-0.205002,0,0.000285871,8.42288E-05,-0.000564065,0.000601105,5.92931E-05,-0.000979125,-0.000933342,5.13779E-05
0.015,-0.0352488,-0.0391654,-0.01,0,0.23,-0.2,0,0.227073,-0.205185,0,0.001265,8.42288E-05,0.000383977,0.000581566,8.43995E-05,0.000979125,0.000948042,2.51064E-05
