dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,dax_n_imu,dax_n_cal
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172949,-0.144412,0,0.000699483,-0.000459572,-4.99226e-05,-1.08732e-07,0,4.37349e-06
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172944,-0.14424,0,0.000699483,-0.000459572,-2.06791e-05,-3.28291e-08,0,2.92435e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172939,-0.14408,0,0.000697093,-0.000459913,4.09596e-06,-2.35625e-07,-2.38977e-06,2.4775e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172934,-0.143931,0,0.000697093,-0.000459913,2.92882e-05,-1.50641e-07,0,2.51923e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172929,-0.143785,0,0.000697093,-0.000459913,5.41527e-05,-6.58911e-08,0,2.48645e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172924,-0.143659,0,0.000697093,-0.000459913,7.55936e-05,6.98492e-09,0,2.14409e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.017292,-0.143534,0,0.000697093,-0.000459913,9.67495e-05,7.82311e-08,0,2.11559e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172916,-0.14342,0,0.000697093,-0.000459913,0.000116212,1.44355e-07,0,1.94628e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0172913,-0.143321,0,0.000697093,-0.000459913,0.000133006,2.01864e-07,0,1.67936e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.017291,-0.143229,0,0.000697093,-0.000459913,0.000148531,2.53785e-07,0,1.55251e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172907,-0.143295,0,0.000697093,-0.000459913,0.000137419,3.02214e-07,0,-1.11125e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172908,-0.143359,0,0.000697093,-0.000459913,0.000126459,2.82191e-07,0,-1.09598e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172909,-0.143419,0,0.000697093,-0.000459913,0.000116376,2.63797e-07,0,-1.00825e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017291,-0.14347,0,0.000697093,-0.000459913,0.000107678,2.47965e-07,0,-8.69855e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172911,-0.14352,0,0.000697093,-0.000459913,9.90946e-05,2.32365e-07,0,-8.58307e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172912,-0.143564,0,0.000697093,-0.000459913,9.16962e-05,2.18861e-07,0,-7.39843e-06
0.015,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0172913,-0.144037,0,0.00167622,-0.000459913,0.000990553,2.06288e-07,0.000979131,0.000898857
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0172913,-0.144503,0,0.00167622,-0.000459913,0.000911348,1.93715e-07,0,-7.92053e-05
0.015,-0.0274158,-0.0029374,0,-0,0.02,-0.14,0,0.0172914,-0.14577,0,0.00363449,-0.000459913,0.00265443,1.82772e-07,0.00195826,0.00174308
0.016,-0.029374,-0.0029374,0,-0,0.02,-0.14,0,0.0172915,-0.147942,0,0.00559275,-0.000459913,0.00424372,1.72528e-07,0.00195826,0.00158929
0.015,-0.0323114,-0.0029374,0,-0,0.02,-0.14,0,0.0172915,-0.151112,0,0.00853014,-0.000459913,0.00664257,1.63214e-07,0.00293739,0.00239885
0.015,-0.0372071,-0.0029374,0,0.01,0.02,-0.14,0,0.0172916,-0.156056,0,0.0134258,-0.000459913,0.0106984,1.55065e-07,0.00489566,0.00405583
0.016,-0.0411236,-0.0029374,0,0.01,0.02,-0.15,0,0.0172916,-0.162779,0,0.0156436,-0.000459913,0.013473,1.47149e-07,0.00221785,0.00277458
0.015,-0.0460193,-0.0029374,0,0.01,0.02,-0.15,0,0.0172917,-0.170738,0,0.0205393,-0.000459913,0.0170165,1.39698e-07,0.00489565,0.00354356
0.016,-0.0489567,-0.0029374,0,0.01,0.02,-0.15,0,0.0172917,-0.179975,0,0.0234767,-0.000459913,0.0183849,1.32713e-07,0.00293739,0.00136834
0.016,-0.0518941,-0.00195827,0,-0,0.02,-0.15,0,0.0168306,-0.190016,0,0.0264141,-0.00143905,0.0196166,-0.00090068,0.0029374,0.00123171
0.015,-0.0528732,-0.0029374,0,-0,0.02,-0.15,0,0.0168652,-0.199109,0,0.0273932,-0.000459913,0.0190511,7.25745e-05,0.000979125,-0.000565462
0.016,-0.0518941,-0.00195827,-0.01,-0,0.02,-0.16,0,0.0162783,-0.20762,0,0.0247154,-0.00143905,0.0166263,-0.000806856,-0.00267781,-0.0024248
0.015,-0.0499358,-0.00195827,-0.01,-0,0.02,-0.16,0,0.015772,-0.214096,0,0.0227571,-0.00143905,0.013568,-0.000720861,-0.00195826,-0.00305828
0.016,-0.0489567,-0.0029374,-0.01,-0,0.02,-0.16,0,0.0157336,-0.220024,0,0.021778,-0.000459913,0.0115819,0.000264795,-0.000979129,-0.00198616
0.015,-0.0489567,-0.0029374,-0.01,-0,0.02,-0.16,0,0.0157005,-0.225137,0,0.021778,-0.000459913,0.0107133,0.000270419,0,-0.000868566
0.016,-0.0518941,-0.0029374,-0.01,-0,0.02,-0.16,0,0.0156679,-0.231566,0,0.0247154,-0.000459913,0.0125587,0.000275968,0.00293739,0.00184541
0.015,-0.0597272,-0.0029374,-0.01,-0,0.02,-0.17,0,0.0156397,-0.240568,0,0.0308498,-0.000459913,0.0188625,0.000280754,0.00613436,0.00630373
0.016,-0.0714768,-0.00195827,-0.01,-0,0.02,-0.17,0,0.0151508,-0.254984,0,0.0425993,-0.00143905,0.0281631,-0.00061533,0.0117496,0.00930068
0.015,-0.0851847,-0.00195827,-0.01,-0,0.02,-0.18,0,0.0147291,-0.27347,0,0.0546084,-0.00143905,0.0387307,-0.0005437,0.0120091,0.0105676
0.016,-0.100851,-0.00195827,-0.01,0.01,0.02,-0.18,0,0.014313,-0.298926,0,0.0702745,-0.00143905,0.0500724,-0.000473025,0.0156661,0.0113417
0.015,-0.11358,-0.00195827,-0.01,0.01,0.02,-0.19,0,0.0139542,-0.326501,0,0.0813045,-0.00143905,0.0581167,-0.000412068,0.01103,0.00804427
0.015,-0.123371,-0.00195827,-0.01,0.01,0.01,-0.2,0,0.0136222,-0.35633,0,0.0893971,0.00025961,0.0628406,-0.000355683,0.00809257,0.0047239
0.016,-0.127287,-0.00195827,-0.01,0.01,0.01,-0.2,0,0.0132947,-0.387606,0,0.0933136,0.00025961,0.061444,-0.000300049,0.00391651,-0.00139658
0.015,-0.128267,-0.00195827,-0.01,-0,0.01,-0.21,0,0.0130122,-0.415164,0,0.092594,0.00025961,0.0577417,-0.000252065,-0.000719592,-0.00370229
0.015,-0.126308,-0.00195827,-0.01,-0,0.01,-0.22,0,0.0127509,-0.43979,0,0.088937,0.00025961,0.0516,-0.000207679,-0.00365699,-0.00614171
0.016,-0.123371,-0.000979134,-0.01,-0,0.01,-0.23,0,0.012032,-0.462705,0,0.0843009,-0.000719524,0.0447699,-0.00106469,-0.0046361,-0.00683006
0.015,-0.122392,-0.000979134,-0.01,-0,0.01,-0.24,0,0.0114119,-0.482032,0,0.0816189,-0.000719695,0.0404994,-0.000959553,-0.00268196,-0.00427052
0.016,-0.122392,-0.000979134,-0.01,-0,0.01,-0.25,0,0.0108001,-0.501101,0,0.07992,-0.000719695,0.0372597,-0.00085561,-0.0016989,-0.00323971
0.015,-0.123371,-0.000979134,-0.01,-0,0.01,-0.25,0,0.0102723,-0.51798,0,0.0808991,-0.000719695,0.0353711,-0.000765959,0.000979125,-0.0018886
0.016,-0.126308,-0.000979134,-0.01,-0,0.01,-0.26,0,0.00975164,-0.536017,0,0.0821376,-0.000719695,0.0352439,-0.000677503,0.00123847,-0.000127159
0.015,-0.129246,-0.000979134,-0.01,-0,0.01,-0.27,0,0.00930255,-0.552871,0,0.083376,-0.000719695,0.0353178,-0.00060121,0.00123845,7.38874e-05
0.015,-0.132183,-0.000979134,-0.01,-0,0.01,-0.28,0,0.00888713,-0.569757,0,0.0846145,-0.000719695,0.0353862,-0.000530638,0.00123845,6.8374e-05
0.015,-0.13512,-0.000979134,-0.02,-0.01,0.01,-0.28,0,0.00835287,-0.586823,0,0.0875519,-0.000719695,0.035424,-0.000439876,0.00293738,3.7767e-05
0.016,-0.137079,-0.000979134,-0.01,-0,0.01,-0.29,0,0.00798578,-0.60443,0,0.0878161,-0.000719524,0.034401,-0.000377377,0.000264265,-0.00102294
0.016,-0.140016,-0.000979134,-0.01,-0,0.01,-0.3,0,0.00764806,-0.622012,0,0.0890547,-0.000719524,0.0343515,-0.000320009,0.00123861,-4.95762e-05
0.015,-0.141974,-0.000979134,-0.01,-0,0.01,-0.31,0,0.00735681,-0.638047,0,0.0893195,-0.000719353,0.0335965,-0.00027041,0.000264764,-0.000754997
0.015,-0.144912,-0,-0.01,-0,0.01,-0.32,0,0.00665508,-0.654176,0,0.0905583,-0.00169849,0.0337939,-0.00113036,0.00123875,0.000197425
0.015,-0.149807,-0,-0.01,-0,0.01,-0.33,0,0.00600598,-0.671256,0,0.0937553,-0.00169849,0.0357878,-0.00102011,0.00319699,0.00199391
0.015,-0.154703,-0,-0.01,-0,0.01,-0.34,0,0.00540556,-0.689224,0,0.096958,-0.00169832,0.0376428,-0.000918035,0.00320279,0.00185498
0.016,-0.161557,-0,-0.01,-0,0.01,-0.35,0,0.0048151,-0.71018,0,0.102113,-0.00169832,0.0409368,-0.000817757,0.00515537,0.00329404
0.015,-0.16939,-0,-0.01,-0,0.01,-0.36,0,0.00430589,-0.731712,0,0.108248,-0.00169832,0.0451119,-0.000731276,0.00613447,0.00417509
0.016,-0.179182,-0.000979134,-0.01,-0,0.01,-0.37,0,0.0042647,-0.757568,0,0.116341,-0.000719182,0.0505106,0.000254853,0.00809264,0.0053987
0.016,-0.189952,-0.000979134,-0.01,-0,0.01,-0.38,0,0.00422689,-0.786427,0,0.125412,-0.000719182,0.0563782,0.000261275,0.00907178,0.00586756
0.016,-0.202681,-0.00195827,-0.01,-0,0.01,-0.39,0,0.00465334,-0.818971,0,0.136442,0.000259952,0.0635777,0.00116798,0.0110299,0.00719954
0.015,-0.212472,-0.00195827,-0.01,-0,0.01,-0.4,0,0.00501905,-0.851361,0,0.144535,0.000259952,0.0678659,0.00110587,0.00809257,0.00428823
0.015,-0.225201,-0.0029374,-0.02,-0,0.01,-0.42,0,0.00563966,-0.886941,0,0.153866,0.00123909,0.0745493,0.00197961,0.00933133,0.00668338
0.015,-0.238909,-0.0029374,-0.03,-0,0.01,-0.43,0,0.00606607,-0.925901,0,0.165875,0.00123909,0.081637,0.00190719,0.0120089,0.00708772
0.016,-0.251637,-0.00195827,-0.04,-0,0.01,-0.45,0,0.00586578,-0.970335,0,0.175206,0.000259952,0.0868157,0.000962073,0.00933117,0.0051787
0.015,-0.263387,-0.000979134,-0.04,-0,0.01,-0.47,0,0.00526084,-1.01384,0,0.183558,-0.000719182,0.0911722,8.5677e-05,0.00835201,0.00435649
0.016,-0.273178,-0,-0.05,0.01,0.01,-0.48,0,0.00404297,-1.06122,0,0.191651,-0.00169832,0.0929131,-0.000686624,0.00809234,0.00174087
0.016,-0.280032,0.000979134,-0.05,0.01,0.01,-0.5,0,0.00246451,-1.10805,0,0.195115,-0.00267728,0.0918293,-0.00139764,0.00346489,-0.00108375
0.015,-0.280032,0.00195827,-0.05,0.01,0,-0.52,0,0.000670863,-1.14845,0,0.191727,-0.00195827,0.0849859,-0.00207218,-0.00338814,-0.00684345
0.015,-0.272199,0.0029374,-0.05,0.01,0,-0.54,0,-0.00141748,-1.18236,0,0.180498,-0.0029374,0.0713938,-0.00269672,-0.0112295,-0.0135921
0.016,-0.257512,0.0029374,-0.04,0.02,0,-0.55,0,-0.00331781,-1.20875,0,0.164113,-0.0029374,0.052228,-0.00237405,-0.0163847,-0.0191658
0.015,-0.235971,0.00195827,-0.04,0.02,0,-0.55,0,-0.00452434,-1.222,0,0.142573,-0.00195827,0.0284413,-0.00119005,-0.02154,-0.0237868
0.016,-0.209535,-0,-0.04,0.01,0,-0.55,0,-0.00479215,-1.22277,0,0.116128,-0,0.00185809,0.000813776,-0.0264448,-0.0265832
0.016,-0.182119,-0.00195827,-0.04,0.01,0,-0.55,0,-0.004116,-1.21058,0,0.088714,0.00195827,-0.02348,0.00265722,-0.0274145,-0.0253381
0.015,-0.156661,-0.0029374,-0.04,0.01,0,-0.55,0,-0.00310057,-1.18881,0,0.0632483,0.0029374,-0.0452554,0.00346398,-0.0254657,-0.0217754
0.016,-0.137079,-0.00489567,-0.05,0.01,0,-0.55,0,-0.00133963,-1.15811,0,0.0436665,0.00489567,-0.05962,0.00512318,-0.0195818,-0.0143646
0.016,-0.122392,-0.0058748,-0.06,-0,0,-0.55,0,0.000581523,-1.12311,0,0.0289802,0.0058748,-0.0683597,0.00577604,-0.0146863,-0.00873975
0.016,-0.118475,-0.00685394,-0.07,0.01,0,-0.55,0,0.00265002,-1.08891,0,0.0250638,0.00685394,-0.0664663,0.00640388,-0.00391636,0.00189337
0.016,-0.119454,-0.00783307,-0.09,0.01,0,-0.55,0,0.00469107,-1.0579,0,0.0260429,0.00783307,-0.0602212,0.00703638,0.000979088,0.00624511
0.016,-0.127287,-0.00685394,-0.11,0.01,-0.01,-0.55,0,0.00578776,-1.03307,0,0.033885,0.00855208,-0.0481544,0.00587109,0.00784212,0.0120668
0.015,-0.137079,-0.00489567,-0.13,0.01,-0.01,-0.55,0,0.00556842,-1.01597,0,0.0436665,0.00659399,-0.0354781,0.00394998,0.00978149,0.0126763
0.016,-0.150787,-0.0029374,-0.14,0.02,-0.01,-0.55,0,0.00426933,-1.00539,0,0.0573644,0.00463589,-0.019992,0.00221226,0.0136978,0.0154861
0.015,-0.15862,-0,-0.15,0.02,-0.01,-0.55,0,0.0017044,-0.99972,0,0.0651971,0.00169849,-0.0111969,-0.000289489,0.00783271,0.00879504
0.016,-0.165474,0.00391654,-0.15,0.01,-0.01,-0.55,0,-0.00267085,-0.997505,0,0.0720413,-0.00221788,-0.00398482,-0.00346285,0.00684422,0.00721212
0.015,-0.168411,0.00685394,-0.14,0.02,-0.02,-0.55,0,-0.0075911,-0.996734,0,0.0749691,-0.00345628,-0.000933886,-0.00556434,0.00292784,0.00305094
0.016,-0.166453,0.00783307,-0.13,0.01,-0.02,-0.55,0,-0.0127468,-0.995211,0,0.0730109,-0.00443541,-0.00263312,-0.0056676,-0.00195818,-0.00169924
0.015,-0.159599,0.00881221,-0.11,0.01,-0.02,-0.55,0,-0.017326,-0.990872,0,0.0661573,-0.00541455,-0.00874892,-0.00586882,-0.00685361,-0.00611579
0.015,-0.147849,0.00979134,-0.1,0.01,-0.02,-0.55,0,-0.0218436,-0.981667,0,0.0543989,-0.00639334,-0.0189495,-0.00608012,-0.0117585,-0.0102006
0.015,-0.133162,0.00979134,-0.08,0.01,-0.02,-0.55,0,-0.0257225,-0.96667,0,0.0397125,-0.00639334,-0.0310862,-0.00542109,-0.0146863,-0.0121367
0.016,-0.115538,0.00979134,-0.06,0.01,-0.03,-0.55,0,-0.0292298,-0.943576,0,0.0220889,-0.00469434,-0.0447842,-0.0048252,-0.0176236,-0.013698
0.015,-0.094976,0.00979134,-0.04,0.01,-0.03,-0.55,0,-0.0319526,-0.914583,0,0.00152805,-0.00469434,-0.0604171,-0.0043626,-0.0205609,-0.0156329
0.016,-0.0753933,0.0117496,-0.02,-0,-0.03,-0.55,0,-0.0352415,-0.876916,0,-0.0180537,-0.00665261,-0.0735977,-0.00576208,-0.0195818,-0.0131806
0.015,-0.0558106,0.0127287,0,-0,-0.03,-0.55,0,-0.0382084,-0.835785,0,-0.0376355,-0.00763174,-0.0861901,-0.00623713,-0.0195818,-0.0125924
0.016,-0.0391654,0.0137079,0.02,-0,-0.03,-0.55,0,-0.0412774,-0.787365,0,-0.05428,-0.00861088,-0.0946075,-0.00669484,-0.0166445,-0.00841738
0.015,-0.0274158,0.0127287,0.03,-0.01,-0.03,-0.55,0,-0.0433406,-0.740567,0,-0.0660291,-0.00763174,-0.0984054,-0.00536517,-0.0117491,-0.00379787
0.016,-0.0205618,0.00979134,0.03,-0.02,-0.03,-0.55,0,-0.0439942,-0.691326,0,-0.0728733,-0.00469485,-0.0968813,-0.00231747,-0.00684421,0.00152404
0.015,-0.0195827,0.0058748,0.03,-0.02,-0.03,-0.55,0,-0.0428294,-0.648424,0,-0.0738524,-0.000778317,-0.0905723,0.00140118,-0.000979066,0.00630903
0.016,-0.0254575,0.000979134,0.02,-0.02,-0.02,-0.55,0,-0.0395371,-0.60886,0,-0.0679684,0.00241818,-0.0779665,0.00573686,0.00588395,0.0126058
0.015,-0.0342697,-0.00195827,0.01,-0.02,-0.02,-0.55,0,-0.0355508,-0.578627,0,-0.0591566,0.00535558,-0.0640193,0.00799714,0.00881181,0.0139472
0.016,-0.0460193,-0.0029374,0,-0.02,-0.02,-0.55,0,-0.0313187,-0.554328,0,-0.047417,0.00633506,-0.0481523,0.00825791,0.0117397,0.0158671
0.016,-0.0577689,-0.00195827,0,-0.02,-0.02,-0.55,0,-0.0278865,-0.537503,0,-0.0356773,0.00535627,-0.0335541,0.00669618,0.0117397,0.0145982
0.015,-0.0665811,0.000979134,-0.01,-0.02,-0.02,-0.55,0,-0.026373,-0.526878,0,-0.0268749,0.00241921,-0.022946,0.00350209,0.0088024,0.0106081
0.015,-0.0704976,0.00391654,-0.01,-0.02,-0.02,-0.55,0,-0.0262681,-0.518776,0,-0.0229679,-0.000517853,-0.0176617,0.000547305,0.00390694,0.00528432
0.016,-0.0704976,0.0058748,-0.01,-0.01,-0.02,-0.55,0,-0.0270868,-0.510624,0,-0.0229586,-0.00247646,-0.0162678,-0.0012723,9.39518e-06,0.00139392
0.015,-0.065602,0.00685394,-0.02,-0.01,-0.02,-0.55,0,-0.0283742,-0.501436,0,-0.0278446,-0.00345594,-0.0195934,-0.00203317,-0.00488605,-0.00332566
0.016,-0.058748,0.00685394,-0.03,-0.01,-0.03,-0.55,0,-0.0298052,-0.489149,0,-0.0346794,-0.00175796,-0.0243428,-0.00179105,-0.00683482,-0.00474933
0.015,-0.0499358,0.0058748,-0.04,-0.01,-0.03,-0.55,0,-0.0307566,-0.474665,0,-0.0434724,-0.000779856,-0.0306781,-0.000651362,-0.008793,-0.00633536
0.016,-0.0421028,0.00489567,-0.04,-0.01,-0.03,-0.55,0,-0.0312346,-0.456687,0,-0.0512957,0.000198765,-0.0354499,0.000408414,-0.0078233,-0.00477172
0.015,-0.0342697,0.00489567,-0.05,-0.01,-0.03,-0.55,0,-0.0317973,-0.437723,0,-0.059119,0.000198253,-0.0400548,0.000503439,-0.00782331,-0.00460499
0.016,-0.0274158,0.00489567,-0.05,-0.01,-0.03,-0.55,0,-0.0323541,-0.415783,0,-0.0659727,0.000198253,-0.0431832,0.000597981,-0.00685362,-0.00312834
0.015,-0.0215409,0.00489567,-0.04,-0.01,-0.03,-0.55,0,-0.0326847,-0.394264,0,-0.0718472,0.000198253,-0.0454041,0.000654103,-0.00587453,-0.00222091
0.015,-0.0166453,0.00391654,-0.03,-0.01,-0.03,-0.55,0,-0.0324092,-0.372197,0,-0.0767426,0.00117739,-0.0465528,0.00158647,-0.00489544,-0.00114869
0.016,-0.0137079,0.00391654,-0.02,-0.01,-0.03,-0.55,0,-0.0319777,-0.34904,0,-0.0796799,0.00117739,-0.0455582,0.00151319,-0.00293726,0.000994585
0.016,-0.0117496,0.0029374,-0.01,-0.01,-0.03,-0.55,0,-0.0309597,-0.326814,0,-0.0816287,0.00215601,-0.0437369,0.00231895,-0.00194878,0.00182128
0.015,-0.0117496,0.0029374,0,-0.01,-0.03,-0.55,0,-0.029932,-0.307644,0,-0.0816287,0.00215601,-0.0404822,0.00214446,0,0.00325469
0.016,-0.0127287,0.00391654,0,-0.01,-0.03,-0.55,0,-0.0293785,-0.28919,0,-0.080659,0.00117739,-0.036375,0.00107186,0.000969686,0.00410725
0.015,-0.0137079,0.00489567,0,-0.01,-0.03,-0.55,0,-0.0293336,-0.273706,0,-0.0796893,0.000198765,-0.0327713,8.56067e-05,0.000969693,0.00360367
0.015,-0.014687,0.00685394,0,-0.01,-0.03,-0.55,0,-0.0301569,-0.259814,0,-0.0787196,-0.00175899,-0.0294377,-0.00173235,0.000969678,0.00333364
0.015,-0.0156661,0.00685394,0,-0.02,-0.03,-0.55,0,-0.0309182,-0.247546,0,-0.0777499,-0.00175848,-0.0263793,-0.00160252,0.000969686,0.00305837
0.015,-0.0176244,0.00783307,0.01,-0.02,-0.03,-0.55,0,-0.031905,-0.237063,0,-0.0757918,-0.00273761,-0.0226405,-0.00241406,0.00195817,0.0037388
0.015,-0.0195827,0.00783307,0.02,-0.02,-0.03,-0.55,0,-0.0326682,-0.228232,0,-0.0738242,-0.00273812,-0.0191783,-0.00228498,0.00196758,0.00346215
0.016,-0.0225201,0.00881221,0.03,-0.02,-0.03,-0.55,0,-0.0337225,-0.220902,0,-0.0708869,-0.00371726,-0.0149961,-0.00308505,0.00293726,0.00418223
0.015,-0.0254575,0.00881221,0.04,-0.01,-0.03,-0.56,0,-0.034482,-0.215727,0,-0.0696479,-0.00371726,-0.0111798,-0.00295607,0.00123899,0.00381626
0.016,-0.0283949,0.00881221,0.04,-0.01,-0.03,-0.56,0,-0.0352314,-0.212004,0,-0.0667107,-0.00371726,-0.00761029,-0.0028288,0.00293726,0.00356955
0.015,-0.0303532,0.00881221,0.05,-0.01,-0.03,-0.56,0,-0.0357278,-0.209659,0,-0.0647525,-0.00371726,-0.00525365,-0.00274449,0.00195818,0.00235664
0.015,-0.0323114,0.00783307,0.05,-0,-0.03,-0.56,0,-0.0357543,-0.208202,0,-0.0628039,-0.00273761,-0.00305159,-0.00176025,0.0019486,0.00220206
0.015,-0.0332906,0.0058748,0.06,-0,-0.03,-0.56,0,-0.0347641,-0.207287,0,-0.0618248,-0.000779343,-0.00191706,2.98307e-05,0.000979099,0.00113453
0.016,-0.0332906,0.00489567,0.06,-0,-0.02,-0.56,0,-0.0333251,-0.206383,0,-0.0618344,-0.00149835,-0.001767,0.00076513,-9.55164e-06,0.000150058
0.015,-0.0332906,0.0029374,0.07,-0,-0.02,-0.56,0,-0.0310694,-0.205603,0,-0.0618344,0.000459913,-0.00163452,0.00234023,3.72529e-09,0.000132482
0.016,-0.0332906,0.00391654,0.08,-0,-0.02,-0.56,0,-0.0291444,-0.204834,0,-0.0618344,-0.00051922,-0.0015038,0.0010341,-3.72529e-09,0.000130713
0.015,-0.0323114,0.00489567,0.09,-0.01,-0.02,-0.56,0,-0.0277664,-0.203888,0,-0.0628134,-0.00149835,-0.00232225,-0.000179117,-0.000979092,-0.000818443
0.015,-0.0313323,0.00685394,0.1,-0.01,-0.02,-0.56,0,-0.0272068,-0.20258,0,-0.0637925,-0.00345662,-0.00307929,-0.00223243,-0.000979096,-0.000757046
0.016,-0.0303532,0.00881221,0.11,-0,-0.02,-0.56,0,-0.027417,-0.200669,0,-0.0647716,-0.00541489,-0.00373379,-0.00415499,-0.000979088,-0.000654498
0.015,-0.0303532,0.00783307,0.11,-0,-0.02,-0.56,0,-0.0271669,-0.199022,0,-0.0647621,-0.0044361,-0.0034506,-0.00321881,9.55909e-06,0.000283187
0.015,-0.0303532,0.00685394,0.12,-0,-0.01,-0.56,0,-0.0263535,-0.1975,0,-0.0647525,-0.00515562,-0.00318868,-0.00237827,9.58145e-06,0.000261921
0.016,-0.0323114,0.00489567,0.12,-0,-0.01,-0.56,0,-0.0246294,-0.196922,0,-0.0627847,-0.00319752,-0.00112889,-0.000713242,0.00196776,0.00205979
0.016,-0.0342697,0.0029374,0.12,-0.01,-0.01,-0.56,0,-0.0221208,-0.197474,0,-0.060817,-0.00123943,0.000738949,0.000818651,0.00196774,0.00186784
0.015,-0.0372071,0.0029374,0.12,-0.01,-0.01,-0.56,0,-0.0199571,-0.199248,0,-0.0578797,-0.00123943,0.00337515,0.000451264,0.00293726,0.00263621
0.015,-0.0391654,0.0029374,0.13,-0.01,-0.01,-0.56,0,-0.0178056,-0.201752,0,-0.0559311,-0.00123926,0.00490481,8.62388e-05,0.00194861,0.00152966
0.016,-0.0391654,0.00391654,0.13,-0.01,0,-0.56,0,-0.0161437,-0.20422,0,-0.0559407,-0.00391654,0.0044821,-0.00117482,-9.57027e-06,-0.000422709
0.015,-0.0372071,0.00391654,0.13,-0.02,0,-0.56,0,-0.01471,-0.205632,0,-0.057918,-0.00391654,0.00227717,-0.00141781,-0.00197731,-0.00220493
0.016,-0.0332906,0.00391654,0.14,-0.01,0,-0.56,0,-0.0131353,-0.205018,0,-0.0618439,-0.00391654,-0.00153859,-0.00168508,-0.00392592,-0.00381576
0.015,-0.0274158,0.00195827,0.14,-0.01,0,-0.56,0,-0.0109124,-0.201894,0,-0.067728,-0.00195827,-0.00688607,-0.000104246,-0.0058841,-0.00534748
0.016,-0.0225201,-0,0.14,-0.01,0,-0.56,0,-0.0077978,-0.196506,0,-0.0726235,-0,-0.0108664,0.00132485,-0.00489543,-0.00398028
0.016,-0.0176244,-0.0029374,0.14,-0.01,0.01,-0.56,0,-0.00354876,-0.189244,0,-0.0775189,0.0012384,-0.0145282,0.00354034,-0.00489544,-0.00366186
0.015,-0.014687,-0.00391654,0.14,-0.01,0.01,-0.56,0,0.000548354,-0.181685,0,-0.0804466,0.00221771,-0.0161782,0.00382338,-0.00292769,-0.00164996
0.015,-0.0137079,-0.00489567,0.13,-0.02,0.01,-0.56,0,0.00462058,-0.174411,0,-0.0814161,0.00319701,-0.0159186,0.00411079,-0.000969522,0.000259589
0.015,-0.0137079,-0.00489567,0.12,-0.02,0.01,-0.56,0,0.00823777,-0.167682,0,-0.0814161,0.00319701,-0.0147756,0.00349635,0,0.00114295
0.015,-0.0137079,-0.00391654,0.12,-0.02,0.01,-0.56,0,0.0111513,-0.161458,0,-0.0814161,0.00221788,-0.0137184,0.00202231,0,0.00105724
0.016,-0.0137079,-0.0029374,0.11,-0.03,0.02,-0.56,0,0.0134042,-0.155477,0,-0.0814257,-0.000460255,-0.012705,0.000660263,-9.55909e-06,0.00101342
0.015,-0.0137079,-0.0029374,0.11,-0.03,0.02,-0.56,0,0.0153472,-0.150318,0,-0.0814257,-0.000460255,-0.0118285,0.00033017,0,0.000876452
0.016,-0.0137079,-0.0029374,0.11,-0.03,0.02,-0.56,0,0.0172642,-0.145226,0,-0.0814352,-0.000460597,-0.0109661,4.21819e-06,-9.574e-06,0.00086241
0.015,-0.014687,-0.00489567,0.11,-0.02,0.02,-0.56,0,0.0197818,-0.141118,0,-0.0804466,0.00149801,-0.00928659,0.00153509,0.000988655,0.00167952
0.016,-0.0156661,-0.00685394,0.11,-0.03,0.02,-0.56,0,0.0231882,-0.137687,0,-0.0794579,0.00345662,-0.00772214,0.00291505,0.000988647,0.00156446
0.016,-0.0176244,-0.00783307,0.11,-0.03,0.03,-0.56,0,0.0267837,-0.135452,0,-0.0774998,0.0027371,-0.00538423,0.00328344,0.00195817,0.0023379
0.015,-0.0195827,-0.00881221,0.1,-0.03,0.03,-0.56,0,0.0301674,-0.13439,0,-0.075532,0.00371674,-0.00324325,0.00368831,0.00196773,0.00214099
