dt,roll_imu,pitch_imu,yaw_imu,roll_cal,pitch_cal,yaw_cal,axb,ayb,axn_imu,ayn_imu,axn,ayn
0.015,-46.56,80.5,0,-15.7827,36.7737,0,4.95344,7.83797,10.0704,0.258396,1.78945,-5.42688
0.015,-48.84,81.64,0,-12.607,37.139,0,5.29124,4.46387,7.6532,2.95567,0.982507,-2.64765
0.015,-40.19,84.56,0,-10.213,37.4481,0,5.69562,4.01837,8.04075,2.02122,0.632212,-2.55593
0.016,-17.18,88.47,0,-6.77916,37.4834,0,5.29516,1.65376,7.92882,0.764956,0.714171,-0.705075
0.016,-18.8,88.84,0,-3.4839,37.4413,0,5.37642,1.03592,7.78778,1.59448,0.618479,-0.548429
0.015,-11.88,84.18,0,-0.833286,37.2338,0,5.47042,0.584543,7.37666,1.07982,0.504303,-0.467788
0.016,-8.48,84.81,0,1.92499,36.8214,0,5.46063,0.0469984,7.69734,1.17878,0.604695,-0.326078
0.016,-6,84.88,0,4.63726,36.3451,0,5.48217,-0.430819,7.67501,1.29473,0.500386,-0.240604
0.015,-8.48,84.44,0,7.066,35.8126,0,5.49686,-0.841076,7.5263,2.05758,0.429586,-0.187777
0.016,-1.04,84.04,0,9.69999,35.1429,0,5.50175,-1.46283,7.97948,1.61914,0.536826,-0.0113384
0.015,1.4,88.75,0,12.0351,34.4871,0,5.52721,-1.70761,8.57204,1.49563,0.439006,-0.134691
0.015,4.08,88.88,0,15.5929,33.3139,0,5.52623,-4.35715,8.83487,3.7302,0.604525,1.8699
0.016,6.46,84.87,0,19.2067,32.1013,0,5.49392,-4.66459,8.56369,3.665,0.488008,1.56876
0.015,8.54,84.41,0,23.554,30.8263,0,5.4714,-7.98778,8.82049,6.66606,0.838037,4.00386
0.015,10.98,81.81,0,27.4652,29.0961,0,5.46944,-8.40684,8.84226,6.67765,0.674791,3.64477
0.015,18.68,81.06,0,31.1918,27.3421,0,5.33236,-8.80046,9.46746,5.76598,0.510604,3.37106
0.016,15.74,80.89,0,33.4692,26.0371,0,5.72402,-4.77915,7.99394,2.42485,-1.05019,-0.435229
0.016,18.09,49.55,0,35.7653,25.3335,0,5.32747,-4.55689,3.34031,1.87628,-0.930084,-0.924123
0.015,40.41,48.61,0,37.742,24.4941,0,4.96127,-4.85553,3.56129,-1.38704,-0.711225,-0.961037
0.016,44.66,47.56,0,39.4976,23.4529,0,4.78503,-5.33432,3.64259,-1.70197,-0.637954,-0.857238
0.015,44.88,46.89,0,40.987,22.4161,0,4.58724,-5.39111,3.62234,-1.60903,-0.677517,-0.976902
0.016,46.9,45.1,0,42.479,21.2114,0,4.37281,-5.63394,3.50654,-1.70117,-0.671425,-0.97861
0.016,48.86,48.7,0,43.845,19.9666,0,4.39044,-5.85522,4.12596,-1.80215,-0.892505,-0.977984
0.015,80.69,44.19,0,45.1322,20.1297,0,8.79654,-6.06084,-1.30392,-6.32232,-4.98423,-0.969104
0.016,84.41,40.59,0,46.5015,20.1602,0,8.56155,-6.74134,-1.67404,-6.60027,-4.62185,-0.648972
0.015,84,18.9,0,47.4007,20.0736,0,8.28837,-6.42997,-5.50999,-6.96906,-4.37536,-1.30345
0.016,85.49,17.14,0,48.4049,20.0207,0,8.23256,-6.64734,-5.7507,-6.50133,-4.43172,-0.856353
0.015,87.04,15.1,0,49.4634,18.3314,0,4.79188,-6.79617,-2.76596,-6.50852,-1.5202,-0.803041
0.015,88.15,18.49,0,50.1959,16.889,0,4.55101,-6.94891,-2.04468,-6.49001,-1.55443,-0.712449
0.016,89.86,11.65,0,51.0236,15.3246,0,4.31896,-7.29357,-2.75394,-6.54334,-1.57617,-0.513031
0.015,40.51,9.84,0,51.7282,13.8917,0,4.08691,-7.7332,-2.33628,1.71988,-1.55748,-0.237407
0.016,41.75,7.84,0,52.1618,11.6103,0,1.83783,-7.41009,-0.465626,1.06615,0.204835,-0.74665
0.015,44.67,6.84,0,52.8565,9.65701,0,1.60578,-7.53346,-0.450248,1.09664,0.038231,-0.282452
0.015,48.67,4.67,0,53.5152,7.75744,0,1.3747,-7.68033,-0.582293,0.626729,-0.0534838,-0.192848
0.016,44.68,8.07,0,54.313,5.90923,0,1.14559,-7.79195,0.212907,1.46879,-0.140164,-0.15773
0.015,45.55,1.58,0,54.9907,4.30958,0,0.858701,-7.93686,-0.593273,1.53273,-0.124671,-0.0650826
0.016,46.44,0.08,0,55.9055,3.05056,0,0.632521,-8.27172,-0.618829,1.69201,-0.102089,0.0563822
0.016,47.48,-1.46,0,56.7826,1.80314,0,0.408299,-8.69863,-0.665163,1.87083,-0.0853756,0.215744
0.015,48.11,-4.94,0,57.4479,0.637194,0,0.18114,-8.26389,-1.01806,1.53222,-0.0716277,-0.0663066
0.016,48.94,-4.45,0,58.0031,-0.697289,0,-0.0479776,-8.40978,-0.737939,1.17765,-0.0759915,-0.432327
0.015,49.77,-6,0,59.247,-2.02183,0,-0.473901,-8.5028,-0.591627,1.14472,0.113094,-0.545211
0.015,50.61,-7.6,0,60.5372,-3.28003,0,-0.505233,-8.53707,-0.819762,1.29272,-0.0710847,-0.447992
0.016,51.48,-9.47,0,61.9799,-4.67297,0,-0.738267,-8.6203,-0.901976,1.39427,-0.0785627,-0.434659
0.016,54.89,-11.01,0,63.3491,-6.08336,0,-0.969343,-8.68981,-0.956131,0.901719,-0.0972052,-0.577445
0.016,58.47,-18.04,0,64.2188,-7.65512,0,-1.4501,-8.7701,-1.73549,0.379158,0.0992264,-0.630085
0.016,54.85,-14.67,0,65.09,-9.14583,0,-1.48437,-8.82298,-1.1028,1.08783,-0.133271,-0.711615
0.015,55.41,-16.57,0,66.0132,-10.5767,0,-1.71936,-8.86704,-1.20185,1.12847,-0.150829,-0.729539
0.015,56.54,-18.46,0,66.9035,-12.7347,0,-3.91654,-8.89935,0.553171,1.0315,1.61401,-0.781643
0.015,57.71,-40.88,0,67.508,-14.8869,0,-4.35323,-8.91795,-3.24744,0.883681,1.63912,-0.829416
0.016,58.94,-44.16,0,68.2054,-17.3178,0,-4.39729,-8.91991,-3.75586,0.819321,1.24451,-0.788464
0.015,60.15,-48.91,0,68.7024,-19.4803,0,-4.68711,-8.9062,-4.53301,0.290332,1.07305,-1.2152
0.016,61.89,-45.58,0,69.4155,-21.655,0,-4.87511,-8.87977,-3.64755,0.342373,0.898401,-0.955106
0.016,64.64,-47.16,0,70.2134,-24.7201,0,-8.3011,-8.82591,-1.46072,0.1632,3.5008,-0.778645
0.015,68.94,-48.84,0,69.511,-27.0065,0,-8.39901,-8.79654,-2.99515,-4.92005,2.36501,-5.03263
0.015,64.9,-80.08,0,69.1225,-29.905,0,-8.62225,-8.67121,-9.79069,-3.99583,1.92924,-4.82785
0.016,66.06,-81.64,0,68.3733,-31.4805,0,-4.00172,-8.56351,-10.485,-4.09059,-2.33753,-4.53874
0.015,66.87,-84.79,0,67.3498,-32.9525,0,-4.70963,-8.47734,-10.5899,-4.31907,-2.04595,-4.41156
0.016,67.74,-84.14,0,66.4645,-33.7053,0,-4.49031,-8.3902,-10.2711,-4.20241,-2.30028,-3.96127
0.015,68.48,-85.54,0,65.1122,-34.3546,0,-4.66459,-8.30012,-10.2051,-4.25508,-2.26149,-3.62504
0.016,69.17,-86.95,0,64.9225,-35.2815,0,-4.8849,-8.69569,-9.55747,-1.38653,-1.73457,-0.654567
0.015,69.76,-88.46,0,64.1721,-36.4912,0,-5.36174,-8.28347,-9.23823,-1.51087,-1.33209,-0.589768
0.016,70.46,-40.06,0,64.0399,-37.8178,0,-5.39894,-7.98973,-1.69889,-1.64062,-1.36799,-0.617228
0.016,70.66,-41.78,0,63.7994,-39.3062,0,-5.6966,-7.91728,-1.71996,-1.61401,-1.34773,-0.532467
0.015,70.98,-48.61,0,63.4672,-40.7956,0,-5.93453,-7.81741,-2.70985,-1.66323,-1.37694,-0.492855
0.015,71.48,-45.55,0,63.0063,-42.6127,0,-6.66888,-7.65389,-1.50559,-1.72914,-1.05779,-0.435464
0.015,71.44,-47.59,0,62.469,-44.2764,0,-6.43095,-7.52562,-1.96203,-1.76671,-1.47118,-0.414709
0.015,71.59,-49.78,0,61.6284,-46.0446,0,-6.73155,-7.34155,-2.12394,-2.2132,-1.6117,-0.713906
0.015,71.69,-51.99,0,60.6403,-47.8662,0,-7.0341,-7.32196,-2.31278,-2.17744,-1.72835,-0.520807
0.016,71.75,-54.86,0,59.3383,-50.3098,0,-7.32098,-6.89996,-2.26164,-1.98088,-1.60321,-0.232598
0.016,71.79,-56.84,0,57.9995,-52.8325,0,-7.59612,-6.6072,-2.16971,-1.82212,-1.60375,0.0313096
0.015,71.88,-59.41,0,56.1305,-55.6201,0,-7.84972,-6.31052,-2.24012,-1.8425,-1.73329,0.192579
0.015,71.87,-64.07,0,55.6809,-58.2069,0,-8.27075,-5.94432,-2.00673,0.0063529,-0.744863,1.74943
0.016,71.94,-64.8,0,55.1024,-60.9684,0,-8.27172,-5.57519,-1.78498,-0.00308406,-0.894892,1.69594
0.015,74.01,-67.98,0,53.8508,-63.5238,0,-8.47734,-5.30299,-1.97361,-0.14308,-0.934526,1.78094
0.016,74.09,-70.89,0,53.0757,-66.268,0,-8.59092,-4.78209,-1.93594,-0.185344,-0.89783,1.6291
0.015,74.46,-78.55,0,52.2017,-68.7019,0,-8.79262,-4.75859,-3.11149,-0.0590041,-1.10023,1.82247
0.016,74.41,-76,0,50.2713,-71.3521,0,-8.82591,-3.92045,-1.91032,-0.35538,-0.920639,1.38074
0.015,74.7,-78.75,0,51.5191,-72.534,0,-8.89739,-8.46755,-6.57322,1.12182,-4.33709,4.36605
0.016,78.44,-81.46,0,52.8552,-73.6432,0,-8.96299,-8.31089,-6.92632,0.650542,-4.43265,4.19262
0.015,74.44,-84.11,0,51.7672,-75.394,0,-9.25184,-4.78601,-3.87695,0.416988,-1.84375,2.25505
0.016,76.56,-86.67,0,49.9987,-77.1837,0,-9.29002,-4.38065,-3.89879,0.242993,-1.71089,2.20536
0.015,91.8,-89.14,0,47.3318,-78.8642,0,-9.65524,-3.96353,-3.79496,-0.800746,-1.44463,2.18881
0.016,-140.19,-88.49,0,39.7205,-81.0555,0,-9.29002,-1.54312,1.67153,-0.819277,0.0357928,0.821506
0.015,-118.16,-86.41,0,26.398,-83.864,0,-9.30275,-1.12013,1.79132,-0.110822,0.0771503,0.792632
0.016,-111.87,-84.01,0,-3.98887,-85.1567,0,-9.35563,-0.729455,1.97458,0.542442,-0.0315809,0.788715
0.015,-110.58,-81.9,0,-32.4711,-84.652,0,-9.39087,-0.831285,2.36966,0.450276,0.653432,1.12712
0.016,-110.07,-79.85,0,-55.1664,-83.0324,0,-9.41046,-0.0460193,1.8481,0.393463,0.932017,0.383927
0.015,-109.8,-77.87,0,-67.5944,-81.2654,0,-9.44668,0.869471,1.23906,0.44745,0.578814,-0.181142
0.015,-109.61,-75.98,0,-74.5117,-79.5234,0,-9.41731,0.604126,1.76279,0.2996,1.11292,-0.0622507
0.015,-109.47,-74.05,0,-79.3598,-77.723,0,-9.39381,0.93801,1.75618,0.386503,1.08255,-0.0962106
0.016,-109.49,-74.44,0,-83.0766,-75.693,0,-9.34486,1.44716,1.17833,0.441297,0.922372,-0.218184
0.016,-109.04,-70.44,0,-84.5843,-73.7069,0,-9.28023,1.56759,1.67483,0.401251,1.11621,-0.263947
0.015,-108.71,-68.71,0,-86.2818,-71.9398,0,-9.69147,1.90442,1.78141,0.430981,1.20944,-0.313054
0.015,-108.81,-67.08,0,-87.4985,-69.7444,0,-9.64055,4.09768,0.0521868,0.907846,-0.485073,-0.615122
0.015,-107.84,-65.89,0,-87.3248,-67.556,0,-9.25086,4.42275,-0.285156,0.601854,-0.517352,-0.996705
0.015,-107.46,-68.8,0,-87.1289,-65.3814,0,-8.95614,4.75663,-1.22336,0.636997,-0.550196,-1.06557
0.016,-106.59,-64.46,0,-88.407,-62.2058,0,-8.85235,8.02009,-3.33902,1.46976,-2.94319,-1.07839
0.016,-105.84,-60.77,0,-89.2802,-59.1922,0,-8.72017,8.36768,-2.97381,1.44752,-2.71085,-0.974517
0.016,-104.95,-59.84,0,-89.6998,-56.341,0,-8.5968,8.67121,-3.11769,1.39976,-2.44884,-0.911955
0.015,-108.98,-57.91,0,-90.1071,-55.3498,0,-8.4607,4.08886,0.98584,0.529876,1.4455,-0.838325
0.016,-104.9,-56.51,0,-90.2861,-54.223,0,-8.30795,4.38652,0.86421,0.295252,1.29487,-0.839721
0.016,-101.71,-55.11,0,-89.8841,-53.1418,0,-8.63205,4.66459,1.11297,0.487474,1.44634,-0.478442
0.015,-100.4,-58.7,0,-89.336,-51.9232,0,-8.01519,4.97498,-0.0786538,0.505156,1.03079,-0.457116
0.016,-99.01,-54.45,0,-88.5474,-50.4769,0,-7.81447,5.37349,0.203008,0.667456,0.83289,-0.312404
0.016,-97.55,-50.75,0,-88.3551,-49.0304,0,-7.60591,5.36957,0.685313,0.657954,0.935253,-0.202087
0.015,-96.01,-49.18,0,-87.8994,-47.5552,0,-7.42967,5.59183,0.654878,0.669219,0.888254,-0.120813
0.016,-94.48,-47.54,0,-87.4039,-46.0778,0,-7.68229,5.76122,0.959435,0.634507,1.17757,-0.0760851
0.016,-94.84,-45.76,0,-85.9385,-44.3131,0,-6.94989,5.96684,0.641476,1.36591,0.77221,0.44077
0.016,-91.45,-48.91,0,-84.7141,-41.9322,0,-6.70119,6.65811,-0.602849,0.655933,0.52487,-0.127853
0.015,-89.69,-41.98,0,-83.2286,-39.7791,0,-6.44172,6.36927,0.526081,0.628403,0.853746,-0.0927439
0.016,-88.19,-89.97,0,-81.3705,-37.4672,0,-6.66203,6.57097,-6.59108,0.642898,1.25808,-0.144702
0.015,-86.77,-87.91,0,-79.7939,-35.1189,0,-5.89145,6.79519,-6.62429,0.668026,0.864437,-0.168127
0.015,-85.48,-85.84,0,-78.5401,-32.8587,0,-5.62415,6.99787,-6.66441,0.902891,0.845946,0.0394707
0.016,-84.18,-88.74,0,-77.418,-30.6408,0,-5.33138,7.71656,-7.70768,0.689359,0.584433,-0.237
0.015,-88.01,-81.68,0,-76.3397,-28.6373,0,-5.01023,7.39148,-6.64438,1.49101,0.757134,-0.0463361
0.015,-81.91,-49.66,0,-75.4549,-26.8192,0,-4.70572,7.55696,-2.86287,0.840404,0.681406,-0.0364798
0.015,-80.85,-47.71,0,-73.6496,-24.8378,0,-4.40317,7.72243,-3.15987,2.82332,0.398001,1.76364
0.016,-79.84,-45.81,0,-71.4628,-22.8292,0,-4.10355,7.91532,-3.27285,2.85788,0.337311,1.58123
0.015,-78.79,-48.99,0,-69.195,-22.519,0,-8.70548,7.98386,-0.870265,2.94858,4.5592,1.45327
0.016,-77.78,-44.41,0,-66.8348,-22.0937,0,-8.41566,8.26879,-0.347684,2.89577,4.23502,1.11763
0.015,-76.68,-40.48,0,-64.6243,-21.4504,0,-8.61736,8.61736,-0.0706111,5.70179,3.93516,3.44449
0.016,-75.46,-18.78,0,-62.194,-20.5865,0,-7.84776,8.63498,4.06753,5.87496,3.29809,3.32147
0.015,-74.41,-17.1,0,-59.8019,-18.9026,0,-4.68711,8.62127,1.37971,5.70889,0.662662,2.86522
0.015,-74.86,-15.44,0,-57.3894,-17.2907,0,-4.36792,8.28837,1.48515,6.0968,0.724509,2.74254
0.016,-71.41,-18.79,0,-54.8137,-15.6432,0,-4.0967,8.22864,0.463447,5.70969,0.765503,2.44361
0.015,-69.85,-14.15,0,-53.873,-13.6858,0,-1.86623,7.97407,-0.387108,1.34081,-0.317995,-1.18438
0.015,-68.4,-10.51,0,-52.8793,-11.7923,0,-1.64592,7.87615,-0.0124111,1.18454,-0.21399,-1.25088
0.016,-66.46,-8.87,0,-51.6656,-9.80774,0,-1.37079,7.78216,-0.029525,1.11714,-0.17602,-1.21173
0.015,-64.68,-7.44,0,-50.3761,-8.02087,0,-1.09369,7.63137,-0.0795445,1.15631,-0.17232,-1.10052
0.016,-64.74,-5.64,0,-48.4461,-6.16689,0,-0.822473,7.52758,-0.0760387,1.65012,-0.170535,-0.969873
0.015,-60.7,-4.07,0,-46.5702,-4.5108,0,-0.555169,7.29846,-0.0885594,1.21336,-0.16007,-1.03263
0.015,-58.57,-4.54,0,-44.1286,-3.14032,0,-0.79114,7.29553,0.0539059,1.19851,0.281139,-1.1543
0.016,-56.84,-1.09,0,-42.0958,-1.55735,0,-0.0528732,6.93227,-0.123521,1.51725,-0.201338,-0.892517
0.015,-58.94,0.48,0,-39.9792,0.411375,0,0.182119,6.64538,-0.106284,2.14828,-0.115641,-0.909296
0.016,-51.44,1.54,0,-37.5985,1.90501,0,0.399487,6.40745,-0.150103,1.35478,-0.0891487,-0.903262
0.016,-48.75,4.66,0,-35.0093,3.20405,0,0.601188,6.3536,0.200351,1.58589,-0.0448725,-0.79713
0.015,-45.94,8.68,0,-32.496,4.06613,0,0.777432,5.8562,0.658332,1.3489,-0.101198,-0.886226
0.016,-48,4.44,0,-29.6609,4.78848,0,0.930177,5.48315,-0.203083,2.19655,-0.127883,-0.858809
0.015,-89.94,5.01,0,-26.9736,5.23668,0,1.05649,5.3353,-0.585767,8.22305,-0.161874,-1.02255
0.015,-86.81,5.44,0,-24.13,5.46586,0,1.13482,4.84769,-0.626117,8.19445,-0.203955,-0.958488
0.015,-88.64,5.64,0,-21.3273,5.36823,0,1.4501,4.46387,-0.984043,8.66266,-0.527455,-0.968181
0.016,-80.44,5.64,0,-18.2437,5.34678,0,1.43933,4.05753,-0.888651,8.41761,-0.498774,-0.967309
0.015,-47.44,5.44,0,-16.9455,4.46091,0,1.4452,8.52238,-0.250655,1.0468,-0.559635,-5.45724
0.015,-44.11,5.05,0,-15.8228,4.11528,0,1.42072,8.27172,-0.311604,0.633389,-0.603236,-5.38362
0.016,-41.07,4.48,0,-13.6567,3.58946,0,1.16909,4.68418,-0.362086,2.75011,-0.515875,-2.2943
0.016,-18.18,8.76,0,-11.7705,2.91712,0,1.08586,4.71061,0.549532,-1.45903,-0.553879,-2.63937
0.015,-15.84,4.9,0,-9.14584,2.24039,0,0.976197,1.84958,-0.129022,0.879584,-0.587986,-0.277693
0.016,-14.67,1.98,0,-6.70104,1.43025,0,0.845972,1.83588,-0.502101,0.703892,-0.597615,-0.680681
0.015,-10.18,0.87,0,-4.36971,0.575926,0,0.703018,0.928219,-0.552932,0.830944,-0.603344,-0.173457
0.016,-7.86,-0.47,0,-1.2355,-0.400283,0,0.538524,0.476838,-0.61893,0.872127,-0.607251,-0.264742
0.015,-5.78,-1.47,0,1.04492,-1.16962,0,0.860659,0.0734351,-1.11264,0.921593,-1.06202,-0.253533
0.016,-8.77,-4.71,0,3.18404,-2.07347,0,0.396549,-0.794078,-1.18137,2.2805,-0.752272,0.247974
0.016,-1.98,-8.96,0,4.95137,-3.04466,0,0.0822473,-0.654061,-1.60024,0.99163,-0.602731,-0.192627
0.015,-0.86,-5.41,0,6.42535,-3.97247,0,-0.182119,-0.974238,-0.736111,1.12041,-0.496826,-0.122577
0.015,1.1,-6.44,0,7.8616,-4.92348,0,-0.48663,-1.46674,-0.607189,1.28029,-0.356922,0.126415
0.015,4.48,-7.64,0,9.09579,-5.79159,0,-0.438652,-1.53137,-0.859184,0.7735,-0.54881,-0.0122319
0.016,8.68,-8.78,0,10.3046,-6.54045,0,-0.573773,-1.77027,-0.919259,0.304249,-0.53962,0.0280626
0.015,4.71,-9.78,0,12.2219,-7.19447,0,-0.696164,-3.95962,-0.980032,3.16493,-0.578951,1.85551
0.016,5.7,-10.64,0,14.0787,-7.67459,0,-0.827368,-4.32386,-1.00857,3.36054,-0.549006,1.88699
0.015,6.57,-11.88,0,16.535,-7.96199,0,-0.92724,-4.78405,-1.11903,3.68196,-0.512869,1.92303
0.016,7.85,-11.99,0,18.7703,-8.14535,0,-0.997738,-4.48933,-1.06163,3.1795,-0.4622,1.2638
0.015,8.01,-14.47,0,20.1953,-8.91391,0,-1.07509,-4.56374,-1.39867,3.23479,-0.522475,1.10108
0.015,8.57,-14.81,0,21.3615,-9.11253,0,-1.1309,-4.64893,-1.5257,3.15734,-0.576515,0.810488
0.016,9.04,-18.05,0,22.2075,-8.71401,0,-1.38841,-4.74684,-1.85921,3.17404,-0.25083,0.753192
0.015,9.85,-18.18,0,22.8495,-8.49692,0,-1.44031,-4.84084,-1.74606,3.18007,-0.118326,0.853163
0.015,9.56,-18.41,0,23.3834,-8.44177,0,-1.77615,-4.88196,-1.45973,3.27355,0.222506,0.799395
0.016,9.64,-18.18,0,24.6401,-8.3171,0,-1.80748,-7.91924,-1.55018,6.25386,0.0911005,3.33029
0.016,9.64,-18.08,0,25.7647,-8.18191,0,-1.83098,-7.89574,-1.51396,6.22758,0.132461,3.0701
0.015,9.5,-14.94,0,26.5696,-8.03261,0,-1.84665,-7.9114,-1.00323,6.21208,0.129425,2.76469
0.015,9.8,-14.78,0,27.2821,-7.88922,0,-1.85644,-7.91042,-0.978123,6.14991,0.162147,2.6003
0.016,9.05,-14.6,0,28.0197,-7.7673,0,-1.85938,-7.8977,-0.824435,6.33933,0.233445,2.61143
0.015,8.76,-14.41,0,28.6319,-7.66616,0,-1.85546,-7.87322,-0.787692,6.36565,0.247156,2.45604
0.016,8.46,-14.48,0,28.8908,-7.53455,0,-1.84665,-7.83895,-0.815431,6.37654,0.259461,2.34086
0.015,8.14,-14.05,0,28.4701,-7.53336,0,-1.83588,-4.86434,-0.6558,3.47817,0.427646,-0.225755
0.015,7.84,-11.89,0,28.0721,-7.54383,0,-1.82511,-4.81146,-0.28481,3.47295,0.413557,-0.217065
0.016,7.55,-11.74,0,27.6626,-7.5761,0,-1.8114,-4.75957,-0.286455,3.45934,0.385358,-0.232957
0.016,7.8,-11.6,0,27.2979,-7.64061,0,-1.84958,-4.7067,-0.223744,3.36395,0.415095,-0.207808
0.015,7.07,-11.49,0,26.9618,-7.69587,0,-1.81042,-4.65578,-0.237842,3.43875,0.365529,-0.203052
0.016,6.88,-11.88,0,26.6758,-7.76262,0,-1.80161,-4.6078,-0.315548,3.42295,0.345335,-0.198823
0.016,6.74,-11.8,0,26.4258,-7.82223,0,-1.77615,-4.56668,-0.328421,3.4039,0.308276,-0.200025
0.016,6.59,-11.48,0,26.221,-7.88883,0,-1.76636,-4.5471,-0.273268,3.41393,0.29037,-0.167803
0.015,6.49,-11.16,0,26.0454,-7.76869,0,-1.46674,-4.49031,-0.505849,3.37618,0.0205922,-0.181931
0.016,6.41,-11.11,0,25.8883,-7.70312,0,-1.46283,-4.46191,-0.496883,3.36341,0.0320913,-0.172862
0.015,6.86,-11.07,0,25.7546,-7.64619,0,-1.45597,-4.49031,-0.499593,3.31438,0.0358582,-0.116655
0.016,6.84,-11.08,0,25.6645,-7.62369,0,-1.4501,-4.4531,-0.503252,3.28269,0.0380987,-0.1272
0.015,6.81,-11,0,25.5942,-7.60491,0,-1.44324,-4.42373,-0.49208,3.26051,0.0382081,-0.134404
0.016,6.81,-10.98,0,25.5365,-7.56291,0,-1.42758,-4.42373,-0.510601,3.25633,0.0262589,-0.13901
0.015,6.84,-10.95,0,25.5177,-7.51569,0,-1.41387,-4.4531,-0.511989,3.28514,0.0246375,-0.0913262
0.015,6.85,-10.91,0,25.5293,-7.44057,0,-1.41779,-4.48835,-0.495748,3.32236,0.0443738,-0.0472918
0.015,6.89,-10.87,0,25.569,-7.34837,0,-1.37862,-4.45016,-0.525109,3.27854,0.0257313,-0.0852275
0.016,6.44,-10.84,0,25.6744,-7.11319,0,-1.15929,-4.46485,-0.730122,3.37162,-0.148922,-0.0900116
0.015,6.5,-10.75,0,25.709,-6.96542,0,-1.14363,-4.48052,-0.728469,3.37822,-0.136676,-0.0767126
0.015,6.58,-10.68,0,25.7525,-6.82612,0,-1.12013,-4.4952,-0.739125,3.37984,-0.134274,-0.0680313
0.016,6.66,-10.6,0,25.8092,-6.68108,0,-1.11621,-4.50989,-0.728811,3.38147,-0.111381,-0.0617919
0.015,6.75,-10.51,0,25.8762,-6.53528,0,-1.07411,-4.52262,-0.754378,3.37944,-0.126198,-0.0591698
0.015,6.84,-10.44,0,25.9546,-6.38838,0,-1.05159,-4.58333,-0.765575,3.42482,-0.123915,-0.0163665
0.015,6.94,-10.88,0,26.0129,-6.24717,0,-1.03592,-4.54416,-0.856909,3.36907,-0.111213,-0.060535
0.015,7.01,-10.48,0,26.0759,-6.13012,0,-1.0653,-4.55297,-0.758977,3.36604,-0.0606063,-0.06286
0.015,7.1,-10.14,0,26.126,-5.99542,0,-0.992842,-4.56179,-0.771793,3.35954,-0.108011,-0.0628314
0.016,7.18,-10.05,0,26.1734,-5.85829,0,-0.974238,-4.56962,-0.774783,3.35393,-0.101293,-0.0627494
0.015,7.45,-9.96,0,26.2051,-5.73118,0,-0.955635,-4.57745,-0.788419,3.30874,-0.100991,-0.0822735
0.016,7.81,-9.88,0,26.3111,-5.60044,0,-0.93899,-4.58626,-0.794239,3.25484,-0.0936177,-0.0929966
0.015,7.87,-9.8,0,26.4008,-5.48574,0,-0.924303,-4.59606,-0.795676,3.25391,-0.0875491,-0.101156
0.015,7.44,-9.74,0,26.4396,-5.39963,0,-0.96053,-4.60291,-0.73771,3.34181,-0.0319823,-0.0816545
0.016,7.46,-9.64,0,26.4811,-5.2903,0,-0.899824,-4.61172,-0.781348,3.34644,-0.0730693,-0.0835633
0.016,7.49,-9.57,0,26.4727,-5.18459,0,-0.889054,-4.61858,-0.782159,3.34649,-0.06556,-0.0811276
0.015,7.54,-9.49,0,26.4747,-5.08284,0,-0.879262,-4.64501,-0.779404,3.3636,-0.0578361,-0.0591388
0.015,7.54,-9.48,0,26.4614,-4.9942,0,-0.869471,-4.64991,-0.789022,3.36717,-0.0521845,-0.056664
0.016,7.55,-9.86,0,26.4509,-4.83606,0,-0.858701,-4.68418,-0.868499,3.39811,-0.0357283,-0.02841
0.015,7.55,-9.8,0,26.4274,-4.69756,0,-0.845972,-4.68907,-0.872815,3.40129,-0.0238844,-0.0253654
0.016,7.54,-9.44,0,26.3818,-4.55317,0,-0.83618,-4.64893,-0.82011,3.36196,-0.00616157,-0.0572519
0.015,7.58,-9.19,0,26.3365,-4.44871,0,-0.87045,-4.64795,-0.743944,3.35308,0.0469044,-0.0527964
0.015,7.51,-9.14,0,26.2832,-4.33912,0,-0.828347,-4.65187,-0.777406,3.3682,0.0245669,-0.0429134
0.016,7.49,-9.09,0,26.2328,-4.21946,0,-0.797015,-4.6548,-0.803439,3.3713,0.0137303,-0.0422244
0.015,7.47,-9.04,0,26.1841,-4.11262,0,-0.79114,-4.65676,-0.80565,3.3723,0.025453,-0.0465503
0.016,7.44,-8.99,0,26.1298,-3.99662,0,-0.777432,-4.65872,-0.810747,3.37902,0.0330883,-0.0364285
0.015,7.44,-8.94,0,26.0931,-3.89291,0,-0.769599,-4.65872,-0.810425,3.37839,0.044306,-0.0317636
0.016,7.41,-8.88,0,26.0697,-3.78589,0,-0.764704,-4.65774,-0.797643,3.38839,0.0620183,-0.00893259
0.015,7.89,-8.84,0,26.052,-3.68689,0,-0.761766,-4.6548,-0.798514,3.3004,0.0772794,-0.0104303
0.016,7.89,-8.76,0,26.0368,-3.65767,0,-0.759808,-4.65089,-0.787163,3.29571,0.0805271,-0.0137143
0.015,7.89,-8.69,0,26.0281,-3.62893,0,-0.758829,-4.64599,-0.776571,3.29006,0.0846951,-0.0190873
0.016,7.89,-8.64,0,26.0415,-3.59794,0,-0.75785,-4.68907,-0.770485,3.33193,0.0879612,0.0145612
0.016,7.4,-8.55,0,26.0546,-3.49515,0,-0.754912,-4.68418,-0.754702,3.41208,0.103726,0.00299358
0.016,7.41,-8.49,0,26.0659,-3.40234,0,-0.750017,-4.68026,-0.748696,3.40668,0.116353,-0.00175953
